name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
00L,3,2,2,2,2,18,-0.000989478829189733,-0.0251091953303084,0.514932568872114,0.0398548405150396,0.0110312948023346,0.028823545712705,0.7232131741144
00N,2,19,19,19,19,19,0.00281511052677574,0.224061152211359,0.661082879615152,0.00974891719062266,0.0140072494112582,-0.00425833222063556,-0.436800532548536
00P,2,26,26,31,31,31,-0.0010485552162518,-0.0164558368787112,0.545446480241927,0.0602941142942694,0.0449150770580335,0.0153790372362359,0.255066973223581
00Q,1,44,44,44,44,44,-0.0023872560688885,-0.0121870382078216,0.555555555555555,0.19827209930802497,0.15530149006803198,0.0429706092399929,0.21672544644436398
00R,1,30,30,30,30,30,-0.00313716691056752,-0.0161168673735862,0.53125,0.19778832571510002,0.0973989845769394,0.10038934113816099,0.50755948701828
00T,2,28,28,29,29,29,-0.00267893000381891,-0.0175998872580101,0.529129136699661,0.0941856407395522,0.0638082169538023,0.0303774237857498,0.322527123532039
00V,2,26,26,26,26,26,0.0204186475377666,0.322799704256615,4.17656054813757,0.0428362045222415,0.0477250711632081,-0.00488886664096659,-0.114129314104572
00X,2,33,33,33,33,33,-0.0934068688444277,-0.39303285444599395,0.802588326818449,0.331063512017658,0.0982994268117263,0.232764085205932,0.703079852525447
00Y,1,33,33,33,33,33,-0.00195924830518649,-0.0114517615546904,0.517241379310345,0.17304631607460097,0.11622811522419199,0.0568182008504082,0.32834100221997103
01A,2,33,33,33,33,33,-0.00290712521640139,-0.0273068667833002,0.51799787202112,0.122718904354208,0.066596565375123,0.0561223389790848,0.457324315877992
01D,1,26,26,26,26,26,-0.00225652339801096,-0.0108007926709896,0.527777777777778,0.211178541137679,0.129943698809285,0.0812348423283947,0.38467375468529796
01E,5,16,16,16,16,33,-0.0382755727559108,-0.157148989919661,0.894865314698433,0.24213334489947896,0.15658846540259197,0.0855448794968875,0.353296566949096
01F,5,16,16,16,16,32,-0.013459433661067,-0.0945098997446349,0.510860480904606,0.15323902526506197,0.0215060554605301,0.131732969804532,0.859656798107855
01G,2,20,20,30,30,30,-0.00169935177356783,-0.0219233895096454,0.541806245130903,0.0748980714817067,0.0466699620799494,0.0282281094017573,0.37688699913524204
01H,3,28,28,29,29,29,-0.00502524222332757,-0.0260588073471089,0.522307459601004,0.143863781004657,0.0765151438816783,0.067348637122979,0.468141714701623
01J,2,15,15,15,15,15,-0.0021815175984323397,-0.0195709145377238,0.502758036590528,0.11670110687392998,0.0602928016542998,0.0564083052196301,0.48335707115929
01K,1,32,32,32,32,32,-0.00198656856930474,-0.011638310868578998,0.5333333333333329,0.17267874131991098,0.11308168424076802,0.0595970570791422,0.345132565963813
01T,2,32,32,32,32,32,-0.00363513036241936,-0.125983221570749,0.6616109452494301,0.0324892136053849,0.0105117636340946,0.0219774499712903,0.676453737484359
01V,1,3,3,3,3,3,-0.000435177968764734,-0.0160816509005436,0.508474576271186,0.027495706235177,0.0018202060780576198,0.0256755001571193,0.933800351862615
01W,1,33,33,33,33,33,-0.00190043659887164,-0.0137962313928779,0.517241379310345,0.139650851531221,0.0845381901639439,0.0551126613672775,0.39464608173159704
01X,1,29,29,29,29,29,-0.00091018896021821,-0.008683956178003941,0.515151515151515,0.105722896620314,0.0756866609331131,0.0300362356872009,0.28410341229176694
01Y,2,35,35,35,35,35,-0.0036264034100545297,-0.0526183702549998,0.5068446968860689,0.0838432892818252,0.0480689837368104,0.0357743055450148,0.42668060677778796
02A,4,7,7,7,7,32,-0.00331368225830333,-0.0175002929958927,0.5234527992207171,0.19289236784879601,0.0979358904958277,0.0949564773529684,0.49227700614574105
02E,1,52,52,52,52,52,-0.0014025685098294199,-0.0455190405010246,0.6,0.0322153557388978,0.0181896706406036,0.0140256850982942,0.435372659298595
02G,2,7,7,7,7,7,-0.00446376917719256,-0.0157352551219722,0.509072573884454,0.328751231426205,0.17968785636900303,0.149063375057202,0.453423016578608
02H,3,31,31,31,31,47,-0.0155758689824303,-0.0931339223141244,0.515567846369478,0.169148424477406,0.0785151406596954,0.0906332838177109,0.535821034678435
02M,2,23,23,30,30,30,-0.00331449559932027,-0.0233400016837772,0.507517714723488,0.13805290065862802,0.0596833264783193,0.0783695741803088,0.567677852521897
02P,6,14,14,14,14,25,-0.0344856625718023,-0.215613850397819,0.6470104509701391,0.166888811980835,0.00698878631620875,0.15990002566462697,0.9581230986471919
02Q,5,2,2,2,2,32,-0.00418851414273255,-0.101125779152087,0.6122808370123412,0.0420315653064646,0.0215090506879899,0.0205225146184747,0.48826434297269106
02T,3,3,3,3,3,3,-0.00148210610097937,-0.0174152464243912,0.503166602184284,0.0865860469159416,0.0482938009101641,0.0382922460057775,0.44224499639014503
02X,2,28,28,29,29,29,-0.0023770236066703396,-0.0148444791896755,0.516069201757696,0.12314083653140402,0.0816866819583946,0.0414541545730092,0.33664018972647997
02Y,3,5,5,5,5,5,-0.0012537892308558,-0.0119230381894062,0.50305814564092,0.10641064698291801,0.0615486238729426,0.0448620231099755,0.42159336853930707
03F,2,6,6,6,6,6,-0.0025230892455161,-0.0163058843865889,0.5156811426547561,0.157257980386488,0.0594033552385874,0.0978546251479002,0.622255385115631
03H,4,16,16,32,32,32,-0.008177916614842221,-0.0318370016110624,0.506396529604066,0.259059032651826,0.097566681564107,0.161492351087719,0.6233805068853311
