,cost_savings_10,cost_savings_20,cost_savings_30,cost_savings_40,cost_savings_50,cost_savings_60,cost_savings_70,cost_savings_80,cost_savings_90,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,158.7909324625496,117.80244048731508,101.12691394416706,73.93050149269394,55.88374936271566,21.899226687091783,-17.362579718767392,-88.82344579138032,-206.64291167520025,00Q,QE1,Y62,2020-12-01,222.94741,179.05,1.2451684445685562,0.6666666666666666
1,193.97031696459374,157.10308115381423,129.20244162541357,114.44433272439937,74.12740270949979,32.22405753880011,-10.52481430444817,-62.01616538561501,-154.2874373528523,00Q,QE1,Y62,2019-12-01,257.80966,178.129,1.4473199759724695,0.6761904761904762
2,131.49972412323228,106.44195203628362,77.4375612996628,48.512358080609175,6.28402046436176,-28.94781959895235,-91.07622465655191,-139.35787781398255,-268.6183576872349,00Q,QE1,Y62,2019-05-01,207.79672,177.00799999999998,1.173939708939709,0.5238095238095238
3,141.66178363989366,111.93042518201105,98.65850012485255,76.5587500240875,52.777682559494565,30.50264758170718,0.8505219636511185,-55.90602495574453,-151.4133634786501,00Q,QE1,Y62,2022-08-01,204.46099,181.67400000000004,1.1254279093321002,0.7047619047619048
4,129.68292586756053,88.22875030870625,62.946835788570496,13.996367293969257,-18.367237917771007,-47.64141482205466,-112.98378720427979,-174.43817855628527,-294.60353716526356,00Q,QE1,Y62,2018-12-01,201.23013000000003,176.20199999999997,1.142042258317159,0.4380952380952381
5,180.60578513156753,151.16897312802865,116.98948505270394,83.5488746897739,55.51580591556237,13.890740571141777,-23.683790999270002,-95.47229976620105,-188.9244314627001,00Q,QE1,Y62,2019-09-01,238.50698,177.75700000000003,1.3417585805340997,0.6666666666666666
6,57.803885292107324,38.30717297752919,20.29962879497954,1.392655509012343,-19.279587263698403,-46.09258508907496,-91.84798853506857,-144.05877408275583,-242.0963096436694,00Q,QE1,Y62,2023-03-01,136.38321,182.76000000000002,0.7462421208141824,0.41904761904761906
7,90.06011645312154,52.653984705607215,37.037208975715004,12.179332204872935,-6.436671751071771,-36.26622203092691,-63.72271564783762,-134.60787679683077,-216.01852484138178,00Q,QE1,Y62,2021-09-01,149.33007999999998,180.55299999999997,0.8270706108455689,0.4666666666666667
8,161.91165106118518,130.02573376036057,103.28523384530659,89.08230807868512,67.64243514886118,34.21366037547293,-4.056078330651559,-67.9052332601533,-164.16471237893273,00Q,QE1,Y62,2020-11-01,227.96802000000002,179.053,1.2731873802728801,0.6952380952380952
9,106.0937854923154,87.3153484889153,62.94802078842359,42.618325440950144,27.05280365273842,-5.038935203562488,-56.632535155342055,-103.17764416492537,-210.5729624245758,00Q,QE1,Y62,2021-12-01,183.27747,180.82800000000003,1.013545855730307,0.580952380952381
10,56.227851695135456,31.874630193074168,2.6985672633801414,-38.25449033930116,-73.43428246614346,-140.1129062366003,-170.04352308634807,-242.2985615488109,-322.53572653432605,00Q,QE1,Y62,2018-09-01,141.73591000000002,175.76800000000003,0.8063806267352419,0.3142857142857143
11,104.79332565761888,75.68323677067326,53.92865555934199,29.11482087384374,6.34649550106343,-16.301961068319628,-54.56107736193641,-94.08166741918683,-189.2477643278046,00Q,QE1,Y62,2021-05-01,168.9355,179.667,0.9402700551575971,0.5333333333333333
12,166.91626280309896,138.00994409628754,112.65115285539001,86.6511902796758,49.59603774845252,12.506756242710907,-43.440620994049254,-101.68008132653733,-183.51900415039694,00Q,QE1,Y62,2019-02-01,236.41156,176.51799999999997,1.3393056798740075,0.6476190476190476
13,153.83932179293623,116.99165252082656,96.41020074332761,81.76442423084052,63.79380124862223,32.29895936765786,3.9050689137160077,-49.71981801163196,-150.52461257491768,00Q,QE1,Y62,2021-02-01,212.13474000000002,179.39699999999993,1.1824876670178437,0.7047619047619048
14,79.0024178245834,49.90214458099648,24.977613352649257,7.146663168879769,-10.99766726145171,-39.79777040669592,-78.85897315245327,-120.99125501829153,-228.6191930462206,00Q,QE1,Y62,2021-07-01,145.62024,180.112,0.8084982677445145,0.45714285714285713
15,153.23630531283902,126.87918554479879,106.36911073930104,86.02160109831286,61.040636211662274,35.81725471612222,3.915129933916319,-61.676316044691134,-144.64136816779023,00Q,QE1,Y62,2021-04-01,222.23581000000001,179.55200000000005,1.2377239462662624,0.7238095238095238
16,79.61985116516067,58.183218593803645,36.23738328330282,16.106513623390327,-0.8540244104082433,-24.956723478470508,-73.49042388137468,-123.66061210719297,-192.29457043995322,00Q,QE1,Y62,2022-11-01,149.02223,182.088,0.8184077479021133,0.49523809523809526
17,128.29016951527433,98.94369865627964,79.84076168684686,62.42098281291209,40.76705272329849,18.152360631692858,-20.624657077232115,-68.2124125700212,-163.0798161728366,00Q,QE1,Y62,2022-09-01,198.44071999999997,181.92799999999997,1.0907651378567345,0.6476190476190476
18,166.22312761150562,127.98314139908982,101.63872781131782,72.80859814220403,53.29686742430371,18.314830887676294,-27.429062402702442,-101.07306581714141,-174.46848543488892,00Q,QE1,Y62,2020-09-01,226.54408999999998,178.871,1.2665221863801286,0.6476190476190476
19,126.84737793568304,104.86042699693073,79.99195130092775,51.83974536179417,11.933926624351017,-22.482285869758414,-70.73990529597896,-134.1355370850737,-233.40077486794033,00Q,QE1,Y62,2019-08-01,208.76821000000004,177.59,1.1755628695309424,0.5238095238095238
20,138.866730494212,110.40875205586435,78.2448615270874,54.838347395798024,33.241412821673265,3.143546124252765,-42.85518330211474,-100.70359157853454,-166.95008210535184,00Q,QE1,Y62,2021-03-01,204.15636,179.447,1.1376972588006486,0.6285714285714286
21,160.65738542097375,129.680891649458,102.41724292133682,77.29893250958546,33.688441552888776,8.242691022845037,-39.525417356628566,-117.46999421292668,-205.89049088689376,00Q,QE1,Y62,2019-07-01,227.63259999999997,177.37399999999997,1.2833481795528094,0.6190476190476191
22,67.71296261813895,30.895377767712432,-5.657742827005677,-51.30131490035893,-88.91348786788859,-133.6280709765688,-186.14601831869302,-277.934117996959,-361.4833528868119,00Q,QE1,Y62,2018-07-01,149.61526999999998,175.43500000000003,0.8528245219026988,0.26666666666666666
23,104.34254211959075,77.92129777665251,53.38328175872064,34.64477184892888,-1.6077581751876835,-29.678731727751,-71.29263996214749,-140.36665506996258,-231.11679623177423,00Q,QE1,Y62,2019-11-01,175.38230999999996,177.97299999999998,0.9854433537671443,0.49523809523809526
24,104.86668836810462,85.84535643476876,56.17433086373245,30.54812505526081,0.94724891840346,-32.763641080863636,-71.5927464879689,-138.28890616649392,-261.5736173000641,00Q,QE1,Y62,2020-07-01,179.35766999999998,178.66600000000003,1.0038713017585885,0.5047619047619047
25,105.74951001844455,65.59467545325553,31.33308927085875,-7.460305964276927,-60.44795509631459,-111.291525839793,-160.66355517588414,-221.4378948910367,-312.8395630120847,00Q,QE1,Y62,2018-06-01,188.15990999999997,175.29899999999995,1.0733655639792585,0.3619047619047619
26,145.00931098377936,111.57078289234401,94.9827107967957,76.6765172601408,62.61504214548583,26.815164349258538,-0.39683715660203234,-43.06226870074039,-114.0468606132169,00Q,QE1,Y62,2022-06-01,215.53404999999998,181.45999999999995,1.1877771960762704,0.6952380952380952
27,107.36929886457256,72.77312396499569,55.241869456271715,39.38809746280023,10.560432932660149,-15.815205790023157,-58.979773899696454,-128.22230066148265,-194.62817483301407,00Q,QE1,Y62,2021-01-01,168.93101999999996,179.302,0.9421591504835416,0.5523809523809524
28,101.73929128429768,79.81406925549747,52.063222860256445,36.324500477135416,18.569912328130357,-4.2607253230165725,-48.03272608336144,-92.13849185018495,-173.0044582782608,00Q,QE1,Y62,2023-01-01,171.1035,182.40599999999998,0.9380365777441533,0.580952380952381
29,105.17061604704426,75.52135206020431,59.957286337057354,35.531699551343905,19.78705841802372,-25.072875151111077,-72.43811468979382,-119.74264395512193,-191.07733022555124,00Q,QE1,Y62,2020-02-01,168.92784999999998,178.37,0.9470642484722765,0.5428571428571428
30,100.09248987601387,68.4908847647137,49.445555907840685,25.23830426152611,5.689595864301765,-20.057942574395867,-62.54963203247593,-120.12156215819792,-206.02759515401428,00Q,QE1,Y62,2020-08-01,155.62591,178.82999999999998,0.8702449812671254,0.5333333333333333
31,144.6739000873749,112.23088424756281,97.90317493314181,73.05504441733913,39.348945522181396,9.909372403375954,-41.87946118246103,-75.65643525485385,-177.78812339410192,00Q,QE1,Y62,2020-06-01,216.86338000000003,178.527,1.2147371546040657,0.6571428571428571
32,200.84616482980596,170.2332504400079,141.60979929005995,92.51226125298732,54.817138174703814,3.6182741860557712,-49.62998190629003,-137.39217808699237,-242.7493871115566,00Q,QE1,Y62,2018-10-01,283.55312999999995,175.887,1.6121323918197477,0.6095238095238096
33,202.04652655163022,175.33861934365817,156.33490960573357,136.18167808001567,107.55694980017952,85.3840982279257,56.608136452399606,-5.684341886080802e-14,-83.493489545437,00Q,QE1,Y62,2021-08-01,267.25089,180.38699999999994,1.4815418516855434,0.8
