,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,03W,QK1,Y60,2019-01-01,1001,3626,0.27606177606177607,0.0
1,03W,QK1,Y60,2018-09-01,595,1776,0.3350225225225225,0.0
2,03W,QK1,Y60,2018-10-01,627,2259,0.2775564409030544,0.0
3,03W,QK1,Y60,2018-06-01,521,1603,0.32501559575795386,0.0
4,03W,QK1,Y60,2023-03-01,434,2236,0.19409660107334525,0.0
5,03W,QK1,Y60,2018-05-01,615,1863,0.33011272141706927,0.0
6,03W,QK1,Y60,2018-07-01,474,1463,0.3239917976760082,0.0
7,03W,QK1,Y60,2023-05-01,346,1705,0.2029325513196481,0.0
8,03W,QK1,Y60,2018-12-01,824,2979,0.2766028868747902,0.0
9,03W,QK1,Y60,2018-08-01,479,1404,0.34116809116809116,0.0
10,03W,QK1,Y60,2018-11-01,743,2403,0.3091968372867249,0.0
11,04C,QK1,Y60,2020-06-01,334,1194,0.2797319932998325,0.0
12,04C,QK1,Y60,2022-07-01,324,1824,0.17763157894736842,0.0
13,04C,QK1,Y60,2020-12-01,349,1411,0.24734231041814317,0.0
14,04C,QK1,Y60,2019-06-01,603,2045,0.2948655256723716,0.0
15,04C,QK1,Y60,2019-11-01,765,3222,0.23743016759776536,0.0
16,04C,QK1,Y60,2021-10-01,578,2914,0.19835277968428278,0.0
17,04C,QK1,Y60,2020-05-01,291,1169,0.24893071000855432,0.0
18,04C,QK1,Y60,2022-08-01,323,1525,0.21180327868852458,0.0
19,04C,QK1,Y60,2022-10-01,503,3024,0.16633597883597884,0.0
20,04C,QK1,Y60,2021-04-01,303,1213,0.24979389942291838,0.0
21,04C,QK1,Y60,2021-09-01,497,2389,0.20803683549602345,0.0
22,04C,QK1,Y60,2020-11-01,380,1423,0.2670414617006325,0.0
23,04C,QK1,Y60,2019-05-01,595,2104,0.28279467680608367,0.0
24,04C,QK1,Y60,2019-10-01,738,3236,0.2280593325092707,0.0
25,04C,QK1,Y60,2020-02-01,606,2555,0.23718199608610568,0.0
26,04C,QK1,Y60,2021-05-01,290,1271,0.22816679779701024,0.0
27,04C,QK1,Y60,2021-06-01,345,1493,0.23107836570663096,0.0
