month,ratio_quantity.01K,ratio_quantity.01T,ratio_quantity.01V,ratio_quantity.01W,ratio_quantity.01X,ratio_quantity.01Y,ratio_quantity.02A,ratio_quantity.02E,ratio_quantity.02G,ratio_quantity.02H,ratio_quantity.02M,ratio_quantity.02P,ratio_quantity.02Q,ratio_quantity.02T,ratio_quantity.02X
1514764800,0.45619212193076303,4.037828813800417,3.0095696910006637,0.22070586535219403,2.090325693301252,1.4058015664582697,1.3237190787485351,0.9140628959109856,2.8324652838811746,0.4481911000926247,0.6892216836404377,2.253060069500629,1.8464034727919059,1.3591872897399924,1.871933670917729
1517443200,0.355454503401439,3.9526075287893914,3.0524270110984775,0.10195941433341892,1.5717605152084801,0.3990365908636708,0.7935240697048718,0.7072912660127689,2.3053946096098734,0.6666580938388654,0.4085324522413201,2.509445554464783,1.357373187323427,1.4626176423889126,1.958593102801986
1519862400,0.665199336220504,5.097045990642042,4.00715043043043,0.03679536072215054,2.0974713097734154,0.46898756982397166,0.9028688700948345,0.8172643695034842,2.090892015890873,0.7648306347684287,0.48651530353418626,2.53759702979054,1.4024910849869474,1.2786036773745744,1.9730477606160721
1522540800,0.34425712658268115,3.5614486819025992,3.2757037831092064,0.16705336010211477,1.7097393747626883,0.5642846993266775,0.8679550157258736,0.9421100643930362,2.3593302373853313,0.516612550314475,0.33683743192504145,2.3513674116987184,1.5709594659118036,1.1306898538103207,1.4778099149054351
1525132800,0.6219226344300489,4.038595528062378,3.0918798339558666,0.09670997919331625,1.8293581891621038,0.42965034088746773,1.0445735838138346,0.9418982077932797,1.671468789864954,0.4462522258269099,0.3673744144225404,2.5917181345638545,1.7080974201296322,1.3722871009842845,2.0839798854606038
1527811200,0.5732966508974578,4.290162805824428,2.7395156362473,0.14749168871266333,1.910851274787535,0.5750072843011712,0.7523622726916038,0.9686459855519265,2.412124267911401,0.3463604094939216,0.29928257843452194,2.5011529093161804,1.6054905565627418,1.4438319255417924,2.0995621486084497
1530403200,0.5848286174107257,4.538774540726341,3.6990330522361208,0.21299103600952068,1.6788894789548756,0.4824460852062443,1.0336896336858785,0.8305582283174416,2.1547686904961476,0.5960954416474857,0.5032492411998897,2.3073571612022796,1.2761798440648573,1.4785031357182286,1.4330086446001595
1533081600,0.5844901369039363,3.573159574741937,3.2007469204301415,0.06549909383520265,1.4811549893842884,0.35867772232956624,0.7779053870305818,0.939219860426404,2.363250415033026,0.3179358257214206,0.47559036822414147,2.6135862478225076,1.0760961167605407,1.5719490992925438,1.8488865851838951
1535760000,0.5080743784446515,4.023560138385164,3.4802619975921085,0.15438191557964764,1.3393492726749092,0.5098909816743623,0.7119129253940166,0.9653285368416247,2.203431201088205,0.39652447346263847,0.48848125168599954,2.264119820815816,1.5702666632729247,1.507877160089453,1.4483201825888494
1538352000,0.3800645170593833,3.7598121090962855,2.5321624555074944,0.083496302684746,1.6139473285143815,0.6098978311110288,0.8368158208832367,0.6755482644537463,2.171134480392674,0.5120906588231005,0.2036915746058147,2.4935668643581406,1.8209042968087634,1.6747811075006895,1.9848677557612269
