,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,00L,QHM,Y63,2022-02-01,41,333.16299999999995,0.12306288513430365,0.0
1,00L,QHM,Y63,2022-03-01,54,333.252,0.1620395376471859,0.0
2,00L,QHM,Y63,2021-10-01,42,332.816,0.12619585596846306,0.0
3,00L,QHM,Y63,2019-01-01,64,326.53399999999993,0.19599796652109738,0.0
4,00L,QHM,Y63,2019-05-01,65,327.14500000000015,0.19868865487780638,0.0
5,00L,QHM,Y63,2019-10-01,59,328.26599999999996,0.17973229027678775,0.0
6,00L,QHM,Y63,2019-07-01,68,327.6360000000001,0.20754740016359613,0.0
7,00L,QHM,Y63,2020-05-01,38,328.761,0.11558548611301218,0.0
8,00L,QHM,Y63,2019-04-01,65,326.9140000000001,0.19882904984185437,0.0
9,00L,QHM,Y63,2021-12-01,47,332.99399999999997,0.14114368427058746,0.0
10,00L,QHM,Y63,2019-02-01,56,326.6740000000001,0.17142472311846055,0.0
11,00L,QHM,Y63,2019-09-01,57,328.11400000000003,0.17372010947414615,0.0
12,00L,QHM,Y63,2018-12-01,63,326.4049999999999,0.1930117492072732,0.0
13,00L,QHM,Y63,2020-07-01,40,328.92400000000004,0.12160863907772007,0.0
14,00L,QHM,Y63,2020-02-01,47,328.541,0.14305672655772034,0.0
15,00L,QHM,Y63,2021-06-01,48,331.6259999999999,0.14474136527292797,0.0
16,00L,QHM,Y63,2018-10-01,62,326.28999999999996,0.19001501731588466,0.0
17,00L,QHM,Y63,2020-04-01,54,328.834,0.16421659560751017,0.0
18,00L,QHM,Y63,2018-08-01,71,326.10799999999995,0.21771928318225867,0.0
19,00L,QHM,Y63,2019-08-01,50,327.849,0.152509234434145,0.0
20,00L,QHM,Y63,2020-11-01,37,329.88700000000006,0.11215961829353686,0.0
21,00L,QHM,Y63,2018-05-01,49,325.449,0.1505612246465652,0.0
22,00L,QHM,Y63,2018-07-01,60,325.83699999999993,0.18414115032976613,0.0
23,00L,QHM,Y63,2021-11-01,58,332.846,0.1742547604597922,0.0
24,00L,QHM,Y63,2022-04-01,45,333.34599999999995,0.13499487019493261,0.0
25,00L,QHM,Y63,2018-06-01,72,325.602,0.22112886284482283,0.0
26,00L,QHM,Y63,2021-07-01,52,332.09,0.15658405853834806,0.0
27,00L,QHM,Y63,2018-09-01,69,326.354,0.21142685550046883,0.0
28,00L,QHM,Y63,2021-04-01,42,331.113,0.1268449139719673,0.0
29,00L,QHM,Y63,2021-09-01,52,332.71799999999996,0.15628850858685134,0.0
30,00L,QHM,Y63,2020-09-01,30,329.48900000000003,0.0910500805793213,0.0
31,00L,QHM,Y63,2020-06-01,54,328.732,0.16426754924984485,0.0
32,00L,QHM,Y63,2021-08-01,40,332.39300000000003,0.12033947766649718,0.0
33,00L,QHM,Y63,2020-01-01,44,328.42,0.13397478838073199,0.0
34,00L,QHM,Y63,2020-03-01,48,328.63300000000004,0.14605958622536383,0.0
35,00L,QHM,Y63,2020-10-01,40,329.682,0.12132903828537803,0.0
36,00L,QHM,Y63,2021-03-01,44,330.62399999999997,0.13308168795973677,0.0
37,00L,QHM,Y63,2021-02-01,40,330.3790000000001,0.12107307062494889,0.0
38,00L,QHM,Y63,2021-01-01,42,330.1350000000001,0.12722068244808937,0.0
39,00L,QHM,Y63,2019-03-01,62,326.886,0.18966856947070232,0.0
40,00L,QHM,Y63,2019-12-01,47,328.4100000000001,0.14311379068846863,0.0
41,00L,QHM,Y63,2022-05-01,51,333.50800000000004,0.1529198699881262,0.0
42,00L,QHM,Y63,2019-06-01,56,327.3910000000001,0.17104929579615807,0.0
43,00L,QHM,Y63,2019-11-01,40,328.316,0.12183384300490992,0.0
44,00L,QHM,Y63,2018-11-01,75,326.266,0.2298737839676828,0.0
45,01F,QYG,Y62,2023-02-01,9,134.964,0.06668444918644972,0.0
46,01F,QYG,Y62,2023-05-01,16,135.533,0.11805243003548953,0.0
47,01F,QYG,Y62,2022-08-01,20,135.001,0.14814705076258694,0.0
48,01F,QYG,Y62,2022-10-01,17,135.014,0.12591286829513976,0.0
49,01F,QYG,Y62,2022-11-01,11,134.97,0.08149959250203749,0.0
50,01F,QYG,Y62,2023-04-01,16,135.394,0.11817362660088335,0.0
51,01F,QYG,Y62,2023-01-01,17,134.938,0.12598378514577066,0.0
52,01F,QYG,Y62,2023-03-01,15,135.13500000000002,0.11100011100011098,0.0
53,01F,QYG,Y62,2022-12-01,18,135.011,0.13332247002096126,0.0
54,13T,QHM,Y63,2022-01-01,80,538.2150000000001,0.14863948422098971,0.0
55,36J,QWO,Y63,2022-06-01,94,650.9819999999999,0.1443972337176758,0.0
56,36J,QWO,Y63,2022-09-01,97,652.5390000000002,0.14865011899671893,0.0
57,36J,QWO,Y63,2022-07-01,78,651.5380000000002,0.11971673179461516,0.0
58,99C,QHM,Y63,2020-12-01,31,222.704,0.13919821826280623,0.0
59,99C,QHM,Y63,2020-08-01,27,222.34199999999998,0.12143454677928597,0.0
60,99C,QHM,Y63,2021-05-01,33,223.34099999999998,0.14775612180477388,0.0
61,01T,QYG,Y62,2019-06-01,1037,156.20499999999996,6.638711949041326,1.0
62,01T,QYG,Y62,2019-07-01,986,156.29000000000002,6.308784951052529,1.0
63,01V,QYG,Y62,2019-04-01,830,125.26699999999998,6.625847190401304,1.0
64,07K,QJG,Y61,2023-03-01,1061,274.78299999999996,3.861228678630047,1.0
65,07K,QJG,Y61,2022-11-01,1001,273.566,3.6590804412829083,1.0
66,07K,QJG,Y61,2022-07-01,1002,272.283,3.679994711384846,1.0
67,07K,QJG,Y61,2022-08-01,1028,272.72,3.769433851569375,1.0
68,07K,QJG,Y61,2022-09-01,1019,273.097,3.73127496823473,1.0
69,07K,QJG,Y61,2022-10-01,1001,273.317,3.6624139735179297,1.0
70,07K,QJG,Y61,2022-12-01,1018,273.92999999999995,3.716277881210529,1.0
71,10R,QRL,Y59,2020-07-01,1308,231.766,5.64362330971756,1.0
72,10R,QRL,Y59,2020-03-01,1394,233.12899999999996,5.97952206718169,1.0
73,10R,QRL,Y59,2021-06-01,1001,230.16199999999998,4.349110626428343,1.0
74,10R,QRL,Y59,2020-12-01,1259,230.92999999999998,5.45186853158966,1.0
75,10R,QRL,Y59,2021-07-01,994,230.08499999999998,4.320142556011909,1.0
76,10R,QRL,Y59,2020-09-01,1263,230.754,5.473361241841962,1.0
77,10R,QRL,Y59,2020-11-01,1277,230.94600000000003,5.529431122426887,1.0
78,10R,QRL,Y59,2021-03-01,1053,229.76100000000002,4.583023228485252,1.0
79,10R,QRL,Y59,2020-02-01,1198,233.126,5.138851951305303,1.0
80,10R,QRL,Y59,2020-04-01,1305,233.026,5.6002334503445965,1.0
81,10R,QRL,Y59,2022-05-01,895,231.03900000000004,3.873804855457303,1.0
82,10R,QRL,Y59,2021-09-01,960,229.513,4.1827696034647275,1.0
83,10R,QRL,Y59,2020-05-01,1217,232.661,5.230786423165034,1.0
84,10R,QRL,Y59,2020-06-01,1240,232.247,5.339143239740449,1.0
85,10R,QRL,Y59,2020-08-01,1111,231.475,4.799654390322929,1.0
86,10R,QRL,Y59,2021-02-01,1053,230.145,4.575376393143453,1.0
87,10R,QRL,Y59,2021-01-01,1120,230.88299999999998,4.850941819016558,1.0
88,10R,QRL,Y59,2021-05-01,940,230.209,4.083246093766968,1.0
89,10R,QRL,Y59,2020-10-01,1143,230.621,4.956183521882222,1.0
90,10R,QRL,Y59,2021-10-01,906,228.76199999999997,3.960447976499594,1.0
91,10R,QRL,Y59,2021-04-01,1082,230.084,4.702630343700561,1.0
92,36L,QWE,Y56,2021-08-01,7107,1718.523999999999,4.135525602202823,1.0
93,36L,QWE,Y56,2022-03-01,7028,1728.7780000000002,4.065299303901368,1.0
94,36L,QWE,Y56,2021-12-01,7135,1724.104,4.138381443346805,1.0
95,36L,QWE,Y56,2022-06-01,6532,1732.3809999999994,3.770533156389964,1.0
96,36L,QWE,Y56,2022-01-01,6962,1726.248,4.033024223634148,1.0
97,36L,QWE,Y56,2022-04-01,6620,1729.593999999999,3.827487838186305,1.0
98,36L,QWE,Y56,2021-11-01,6972,1721.2460000000017,4.050554075361681,1.0
99,36L,QWE,Y56,2022-02-01,6322,1727.7179999999996,3.6591619697195963,1.0
100,99A,QYG,Y62,2019-05-01,3916,542.0840000000001,7.223972668442529,1.0
101,99A,QYG,Y62,2019-09-01,3173,541.351,5.861261916944828,1.0
102,99A,QYG,Y62,2018-05-01,4243,533.328,7.9557045570455704,1.0
103,99A,QYG,Y62,2018-09-01,3726,532.5379999999997,6.996683804723799,1.0
104,99A,QYG,Y62,2019-01-01,3967,539.9850000000004,7.346500365750896,1.0
105,99A,QYG,Y62,2018-06-01,4033,533.4469999999999,7.560263718794934,1.0
106,99A,QYG,Y62,2019-12-01,3248,548.9050000000001,5.91723522285277,1.0
107,99A,QYG,Y62,2018-12-01,3902,539.854,7.227880130553816,1.0
108,99A,QYG,Y62,2018-08-01,4156,532.8960000000001,7.79889509397706,1.0
109,99A,QYG,Y62,2019-08-01,3660,541.5059999999999,6.758927878915471,1.0
110,99A,QYG,Y62,2019-10-01,3590,546.017,6.574886862496955,1.0
111,99A,QYG,Y62,2019-11-01,3162,547.8000000000001,5.7721796276013135,1.0
112,99A,QYG,Y62,2020-01-01,3172,549.2600000000002,5.77504278483778,1.0
113,99A,QYG,Y62,2018-07-01,4046,532.995,7.591065582228726,1.0
114,99A,QYG,Y62,2019-03-01,3748,541.2539999999999,6.92466014107979,1.0
115,99A,QYG,Y62,2018-11-01,3954,539.0540000000001,7.335072182007738,1.0
116,99A,QYG,Y62,2018-10-01,4206,537.2979999999999,7.828058172559736,1.0
117,99A,QYG,Y62,2019-02-01,3551,540.581,6.568858320954677,1.0
