name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
00L,4,7.0,7.0,7.0,7.0,49.0,-0.00043158934574815696,-0.0132485962114422,0.507664936755463,0.0328099840337529,0.0234583773745037,0.00935160665924924,0.285023200548616
00N,4,7.0,7.0,7.0,7.0,7.0,-0.00280747280620465,-0.0584333770661418,0.566908231042485,0.050853177969314,0.0409486726103356,0.00990450535897845,0.194766694127849
00P,0,,,,,,,,,,,,
00Q,0,,,,,,,,,,,,
00R,2,5.0,5.0,5.0,5.0,5.0,-0.000686639337202549,-0.0038341115896685703,0.545907749466644,0.17977358585508,0.167195648687612,0.0125779371674683,0.06996543517582002
00T,1,20.0,20.0,20.0,20.0,20.0,-0.000367480308130812,-0.00156781055744549,0.523809523809524,0.23475824033054501,0.21932406738905103,0.0154341729414941,0.0657449677581604
00V,0,,,,,,,,,,,,
00X,2,20.0,20.0,20.0,20.0,20.0,-0.00162825611515002,-0.00872961457615205,0.5508967558495239,0.18814921886167998,0.18519357227661498,0.00295564658506497,0.0157090558384824
00Y,0,,,,,,,,,,,,
01A,1,23.0,23.0,23.0,23.0,23.0,-0.0009021301526323481,-0.0033788843646606,0.512820512820513,0.267892667641169,0.232709591688508,0.0351830759526616,0.13133273210668
01D,1,13.0,13.0,13.0,13.0,13.0,-0.000270713089956344,-0.00141083510059649,0.510204081632653,0.192152166735311,0.17888722532745,0.0132649414078609,0.0690335250090272
01E,2,17.0,17.0,17.0,17.0,17.0,-0.00146527142425175,-0.00885988879866424,0.523890394203192,0.166847869056026,0.161254059967465,0.005593809088560771,0.0335264041441394
01F,2,19.0,19.0,19.0,19.0,19.0,0.00191311517117739,0.0138284884180768,0.523181973396134,0.136432820649005,0.15471627906748597,-0.0182834584184808,-0.134010704546803
01G,1,5.0,5.0,5.0,5.0,5.0,-0.000272852098666627,-0.00133665976645601,0.508771929824561,0.20440265798791,0.188850088363913,0.0155525696239977,0.0760879030492724
01H,2,11.0,11.0,11.0,11.0,11.0,0.00147235795280824,0.0133818995820016,0.5527853491735949,0.10855372196102801,0.11388077324778699,-0.00532705128675856,-0.0490729492321878
01J,4,16.0,16.0,29.0,29.0,29.0,-0.00261328453139383,-0.013364157963288999,0.6631599691937541,0.1950708698034,0.183248905332726,0.0118219644706735,0.0606034334218541
01K,1,49.0,49.0,49.0,49.0,49.0,-0.00120697241782202,-0.00917482675045645,0.538461538461539,0.132759583780426,0.11706894234874,0.0156906414316863,0.11818838975600698
01T,1,29.0,29.0,29.0,29.0,29.0,-0.0012165808009434302,-0.0043859419712524396,0.515151515151515,0.278598454277037,0.238451287845904,0.0401471664311333,0.144104053036888
01V,1,40.0,40.0,40.0,40.0,40.0,-0.00104591254695094,-0.00489824907575075,0.545454545454545,0.21457375296013698,0.19156367692721601,0.0230100760329207,0.107236209999997
01W,0,,,,,,,,,,,,
01X,1,7.0,7.0,7.0,7.0,7.0,-0.00040282654012148997,-0.00156712013670624,0.509090909090909,0.257451747478721,0.23529628777203898,0.022155459706682003,0.0860567462588815
01Y,0,,,,,,,,,,,,
02A,1,20.0,20.0,20.0,20.0,20.0,-0.000643905453547405,-0.00293886494108475,0.523809523809524,0.219743954777262,0.19269992572827105,0.027044029048991003,0.12307063953774498
02E,0,,,,,,,,,,,,
02G,0,,,,,,,,,,,,
02H,2,6.0,6.0,6.0,6.0,6.0,-0.0018842541944524103,-0.0111057564684033,0.533003986265539,0.17154889611355598,0.143267618779713,0.0282812773338425,0.16485840465637197
02M,3,16.0,16.0,25.0,25.0,25.0,-0.00234595873183744,-0.0150741590762792,0.5028767539271729,0.154267910915733,0.144937757101635,0.009330153814098071,0.0604801981093435
02P,0,,,,,,,,,,,,
02Q,0,,,,,,,,,,,,
02T,0,,,,,,,,,,,,
02X,0,,,,,,,,,,,,
02Y,0,,,,,,,,,,,,
03F,4,2.0,2.0,2.0,2.0,21.0,0.00101841603635998,0.00672531186442114,0.522212767328488,0.15123754057966102,0.17854025204338,-0.0273027114637187,-0.18052866609092702
03H,4,16.0,16.0,16.0,16.0,36.0,0.00133374888856411,0.0143270693635294,0.527404498643976,0.0924133103926937,0.130346686728884,-0.0379333763361902,-0.41047524620640896
03K,0,,,,,,,,,,,,
03L,2,11.0,11.0,11.0,11.0,11.0,0.0024333229285000302,0.0202193219496955,0.6432662903488671,0.117913092967839,0.133044138788258,-0.0151310458204197,-0.12832371231706
03N,5,16.0,16.0,21.0,21.0,47.0,-0.00560100725262806,-0.0215434612837911,0.7787146247218271,0.258514544093448,0.244129281316012,0.0143852627774362,0.055645854773402
03Q,2,24.0,24.0,24.0,24.0,24.0,-0.00318018793613357,-0.0212335340325162,0.7866337504713828,0.15295214446788902,0.144866582580345,0.00808556188754392,0.0528633443857428
03R,1,47.0,47.0,47.0,47.0,47.0,0.0013176699603217698,0.008937666253285641,0.5333333333333329,0.146111191554548,0.165876240959375,-0.0197650494048266,-0.135274027913513
03W,0,,,,,,,,,,,,
04C,0,,,,,,,,,,,,
04V,0,,,,,,,,,,,,
04Y,0,,,,,,,,,,,,
05D,1,10.0,10.0,10.0,10.0,10.0,0.0007134690539483701,0.00323912836598128,0.5192307692307689,0.21955228559829998,0.256652676403615,-0.0371003908053152,-0.168982029516173
05G,2,15.0,15.0,15.0,15.0,15.0,-0.0025653149951461,-0.00975915085710437,0.58120106127429,0.26542783579311396,0.23894493513025197,0.0264829006628614,0.0997743909704455
05Q,1,13.0,13.0,13.0,13.0,13.0,-0.00045597043188195705,-0.0025501257337062102,0.510204081632653,0.179259088197873,0.15691653703565697,0.0223425511622159,0.12463831757056199
05V,0,,,,,,,,,,,,
05W,2,47.0,47.0,48.0,48.0,47.0,0.0191828322583552,0.0619310812381346,13.8728915819217,0.290561998202367,0.291944754792446,-0.0013827565900790802,-0.00475890377487023
06H,1,13.0,13.0,13.0,13.0,13.0,0.000801665426409437,0.004666358227522121,0.510204081632653,0.17099513784540601,0.21027674373946897,-0.0392816058940624,-0.229723525411443
06K,0,,,,,,,,,,,,
06L,1,8.0,8.0,8.0,8.0,8.0,0.000759555072484462,0.0030416460788219198,0.5185185185185179,0.24895887133255298,0.28997484524671396,-0.041015973914161,-0.16474999944618499
06N,0,,,,,,,,,,,,
06Q,1,9.0,9.0,9.0,9.0,9.0,-0.00043683652014435295,-0.00170778109661317,0.5094339622641509,0.25622870645632995,0.233076370888679,0.0231523355676507,0.0903580862888079
