month,ratio_quantity.05V,ratio_quantity.05W,ratio_quantity.06H,ratio_quantity.06K,ratio_quantity.06L,ratio_quantity.06N,ratio_quantity.06Q,ratio_quantity.06T,ratio_quantity.07G,ratio_quantity.07H,ratio_quantity.07K,ratio_quantity.09D,ratio_quantity.10Q,ratio_quantity.10R,ratio_quantity.11J
1514764800,0.17373461012311903,0.28911105106727913,0.1663351566384883,0.1514762516046213,0.2393103448275862,0.09140715109573241,0.25850807837744927,0.27848101265822783,0.3122950819672131,0.20259019426456984,0.20817490494296578,0.21617336152219874,0.09177894942394063,0.0884920634920635,0.11599118195692724
1517443200,0.1655379984951091,0.28745699092899596,0.16870449237532628,0.14471199244570349,0.25205158264947247,0.09364873622812703,0.2618223760092272,0.2861234882240611,0.3217550274223035,0.20178197064989517,0.19539614561027838,0.1941860465116279,0.09094962104324565,0.0938722294654498,0.1198446458294803
1519862400,0.16711051930758988,0.291005291005291,0.17362637362637362,0.15156215377797475,0.254017094017094,0.09317316144154703,0.2475145697634556,0.2924145917776491,0.3092868988391376,0.2020057306590258,0.20226377952755906,0.1984521835268104,0.09424623633738916,0.0902314633189486,0.11732418524871355
1522540800,0.1640625,0.2877889745109662,0.1701468408999057,0.14620151480376406,0.24937477670596642,0.08962118878965199,0.2509184423218222,0.2943327239488117,0.3194312796208531,0.20691382765531063,0.19483938915218535,0.1943155452436195,0.08525641025641026,0.08572567783094098,0.11199135758012244
1525132800,0.16564833672776647,0.28739825989334833,0.17509583281810312,0.1451861643533818,0.24860917941585536,0.09231685527099463,0.26157010627356875,0.289612676056338,0.3310104529616725,0.1943916349809886,0.20192795535261288,0.19070258848388802,0.09644268774703557,0.0989563200618477,0.11458515283842795
1527811200,0.15807799442896936,0.29197707736389683,0.1689569428085329,0.14695177434030937,0.2472232174847725,0.08947855600123418,0.25659559089266354,0.3021015761821366,0.3142605633802817,0.2081513828238719,0.1968,0.1917960088691796,0.09155937052932761,0.09649122807017543,0.1187598528638991
1530403200,0.1755464480874317,0.28698394495412843,0.1750890618815147,0.14008226691042047,0.24422442244224424,0.0879188441438672,0.2568480967627179,0.2960606060606061,0.3324420677361854,0.20297029702970298,0.20562770562770563,0.192351598173516,0.09587871022848601,0.08888888888888889,0.11069849690539346
1533081600,0.17114568599717114,0.2872912538918766,0.1690333831589437,0.14580031695721077,0.262085635359116,0.0839269123567668,0.27110794442465264,0.2997093023255814,0.3256578947368421,0.20401174168297456,0.20675743822491174,0.1989100817438692,0.0948381810733306,0.0940347970173985,0.12254475925604033
1535760000,0.15508021390374332,0.28481609556743165,0.16502701953720383,0.14323227500596802,0.2418426103646833,0.08050436469447139,0.25783132530120484,0.3010752688172043,0.3330365093499555,0.19482576557550157,0.20614525139664805,0.20218579234972678,0.0862144420131291,0.09311224489795919,0.1160284779680585
1538352000,0.1673728813559322,0.2781232334652346,0.1715590345727332,0.14127054642381165,0.24428822495606328,0.0831787260358689,0.2488177519097854,0.2927679349404589,0.3220940550133097,0.19962511715089035,0.19691516709511567,0.19473081328751432,0.09131075110456553,0.09429280397022333,0.11323476379372521
1541030400,0.1809661139149243,0.27828834003446296,0.17004973786799302,0.14148790506617984,0.2525887573964497,0.07718018839258584,0.26100151745068284,0.29010654490106547,0.34684684684684686,0.1931106471816284,0.1937367303609342,0.2098623853211009,0.09355828220858896,0.09019118869492934,0.10693907601693356
1543622400,0.1667913238593867,0.28355555555555556,0.16330728095433977,0.14703765891100984,0.2503731343283582,0.07623318385650224,0.2597003457548982,0.30312308634415186,0.3055045871559633,0.19575349559813568,0.18500273672687464,0.20793269230769232,0.09458618543870566,0.08765112262521589,0.1069905432968663
1546300800,0.1733723482077542,0.2857542681220263,0.16806836679327183,0.13851351351351351,0.2481936416184971,0.08470369221222464,0.2503828483920367,0.2917166866746699,0.342082239720035,0.19887525562372188,0.19759825327510916,0.20950200343445907,0.09220886862826357,0.09685328974254188,0.11196207148067104
