,cost_savings_10,cost_savings_20,cost_savings_30,cost_savings_40,cost_savings_50,cost_savings_60,cost_savings_70,cost_savings_80,cost_savings_90,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,-658.7896484319937,-1166.1228434998097,-1524.2007544439557,-1881.0320309414988,-2282.701695996674,-2691.9099065312384,-3170.7384953963574,-4817.3655611842805,-7007.115773377251,03H,QOQ,Y63,2022-09-01,225.71582,172.146,1.3111882936577093,0.0
1,-565.6622833084368,-903.7222371553894,-1335.7427913442386,-1603.615436868497,-2025.223241643581,-2438.1021153659185,-2873.069274120949,-4614.852807302247,-6698.088676004529,03H,QOQ,Y63,2022-01-01,395.38118000000003,171.53600000000003,2.3049457839753753,0.0
2,-507.97867046793453,-876.8579370159873,-1312.1108924086861,-1566.1363200973508,-1777.1541999192068,-2345.7135032727406,-2898.6439857440796,-4398.625844752976,-6164.246910459722,03H,QOQ,Y63,2022-02-01,361.65662999999995,171.68200000000002,2.106549492666674,0.0
3,-575.4737448168105,-1037.1492656234045,-1431.3974789196527,-1744.7333795802515,-2108.8669291290817,-2710.0444863717667,-3043.2791593263,-4669.862825232927,-7539.059653669027,03H,QOQ,Y63,2021-12-01,394.51433000000003,171.45299999999997,2.301005698354652,0.0
4,-1369.526082252358,-2497.278456122891,-3451.2541298495116,-3779.420596691323,-4555.281057807734,-5630.056615450596,-6419.036980312419,-10897.946417621284,-15617.008580473948,03R,QWO,Y63,2022-07-01,689.5989400000001,389.52700000000004,1.7703495264769837,0.0
5,-1104.7402068121023,-2100.962858856794,-2943.739870957297,-3725.146290613302,-4493.589077292055,-5405.841932797238,-6378.193875517131,-9753.619064850493,-15972.902154408988,03R,QWO,Y63,2020-11-01,954.4072500000001,383.5439999999999,2.4883905106063455,0.0
6,-1256.3834190138664,-2361.707511584426,-3022.8096778235076,-3705.3909639848575,-4762.817858159523,-5599.922770567682,-7219.790095475976,-10655.49559839099,-17402.534409653108,03R,QWO,Y63,2019-11-01,916.5677400000001,380.5489999999998,2.4085406609924096,0.0
7,-1452.6891664367333,-2391.6847034087914,-3076.0775374963987,-3915.389170627428,-4696.690022953698,-5911.722829206368,-6904.207281705149,-9850.781911193679,-15683.655423163624,03R,QWO,Y63,2022-05-01,794.9475199999999,388.7180000000001,2.0450494188589152,0.0
8,-1503.2577993502791,-2458.0493582401427,-3575.35406850946,-4503.602859009093,-5649.784520586781,-6777.611179095224,-7726.785806518617,-12430.484598319257,-18170.822770831794,03R,QWO,Y63,2019-08-01,811.46031,379.626,2.1375256436598127,0.0
9,-1742.1116242834614,-2609.5147951020454,-3591.807199304286,-4339.157757950726,-6292.927862782892,-7517.390428008723,-9030.620106491027,-12600.341414552735,-17959.222098167924,03R,QWO,Y63,2018-08-01,819.34605,375.13500000000005,2.1841365108560913,0.0
10,-1421.412128087176,-2276.1906436129166,-3053.3920493738974,-4251.237233241002,-5117.918732406615,-5660.248511987179,-7095.457051928576,-10695.8300801148,-17501.490269243615,03R,QWO,Y63,2020-04-01,796.62439,382.4010000000002,2.083217329452589,0.0
11,-1274.5194568998013,-2469.9364593755563,-3336.3022409141204,-3764.819298492751,-4706.844534739212,-5647.3623930636795,-7214.459546468014,-10358.094599252472,-15517.94827181558,03R,QWO,Y63,2021-01-01,539.9731700000001,383.87800000000004,1.4066270273368102,0.0
12,-1494.217578773656,-2099.002401310215,-3462.093410127334,-4201.290695406419,-4908.0864225085925,-6038.675203942023,-7312.891941423328,-11445.927646503274,-16843.67678428868,03R,QWO,Y63,2019-06-01,923.83856,378.758,2.439126196674394,0.0
13,-1550.0529833864289,-2359.797120668552,-3253.520541665236,-4114.209822467314,-4865.906447441666,-5745.50687338692,-6922.221749903387,-10416.846244647124,-16758.941214279483,03R,QWO,Y63,2021-05-01,397.07371,385.517,1.0299771735098582,0.0
14,-1481.8090700500861,-2572.215691992046,-3696.776519132163,-4349.166668162767,-5224.56356517908,-6495.226013209542,-7482.325710574718,-11632.322965677899,-17794.548528138326,03R,QWO,Y63,2019-07-01,710.14626,379.2279999999999,1.872610303036696,0.0
15,-1102.582217342675,-2172.440602337422,-3278.3356982577066,-4420.610096419152,-5855.9907493928,-6861.021141543424,-8207.426802630684,-11725.574963040004,-15737.935172706373,03R,QWO,Y63,2018-12-01,1010.4906199999999,376.59,2.6832646113810776,0.0
16,-1945.777073561676,-2644.350739369351,-3640.8535795521793,-4747.940163053423,-6060.031515373512,-7397.084198148304,-8309.780420560512,-12458.466084360232,-17681.841443238314,03R,QWO,Y63,2019-01-01,665.49554,376.82500000000005,1.7660599482518409,0.0
17,-1564.5216072637547,-2391.0411739300553,-3376.254114685381,-4072.6702095638757,-5103.556211366999,-5946.4242867707135,-7155.26658066407,-10603.135351792962,-17127.635299648016,03R,QWO,Y63,2021-04-01,491.34493,385.29500000000013,1.2752434628012297,0.0
18,-783.1635741584207,-1555.4978373244435,-2515.4999377969452,-3270.7523318622543,-4159.1271828846075,-5027.602226354711,-6242.897624722743,-9007.904588829431,-15547.590842399262,03R,QWO,Y63,2020-08-01,1210.57312,383.105,3.159899035512457,0.0
19,-1338.7894876882503,-1997.244179871614,-2934.8994916687934,-3456.50520821711,-4209.899232936199,-5079.226343292302,-6271.926018467113,-10208.708398977691,-14772.072642958054,03R,QWO,Y63,2021-02-01,591.4907499999999,384.11899999999997,1.5398632975718463,0.0
20,-1602.857665415124,-2709.9400781401064,-3955.5867566785255,-4929.766579052016,-6338.884618236345,-7378.718004400708,-8656.089026385947,-12400.988888528913,-17160.64341475548,03R,QWO,Y63,2018-11-01,513.02782,376.23199999999997,1.3635943247783284,0.0
21,-1782.913317443882,-2666.3542385626833,-3937.7015303402004,-4994.995654391352,-5824.307208366893,-7152.237645055581,-8259.923206584677,-12469.551494512556,-17737.37187680906,03R,QWO,Y63,2019-05-01,551.07967,378.394,1.4563647150853343,0.0
22,-1253.8807603668752,-2167.624045342522,-3015.5271101709623,-3969.45929947942,-4878.746538194212,-5954.342335777807,-7155.691822854275,-10667.885755500225,-14848.614344064245,03R,QWO,Y63,2019-02-01,864.85063,377.2940000000001,2.2922459143267577,0.0
23,-1057.4136310691913,-2011.3566824877614,-3056.2386893988314,-3797.9537984344342,-4757.018939611321,-5756.285780506457,-7106.994536327859,-10905.396747977069,-18619.927771517505,03R,QWO,Y63,2020-03-01,1293.81643,382.1499999999999,3.3856245715033375,0.0
24,-1099.9587081502743,-2164.9994992652973,-2766.7922722506455,-3734.3866520918564,-4484.924704991194,-5320.387919324332,-6536.728800029169,-10837.560676854497,-16236.273265392427,03R,QWO,Y63,2021-08-01,809.9401700000001,386.71799999999996,2.0943948044828535,0.0
25,-1181.488373767367,-2179.8129381573153,-3222.0687635524873,-3928.240728649237,-4743.701735901975,-5605.941337518895,-6858.938190575853,-11125.203984088053,-17504.888136564616,03R,QWO,Y63,2020-12-01,973.9442900000001,383.6479999999999,2.538640342188674,0.0
26,-1508.2658053699593,-2528.569311477492,-3399.3300685805943,-3948.6295377619144,-4825.535241336397,-6082.541023454402,-6681.082417279407,-10257.722628912732,-15651.426441107162,03R,QWO,Y63,2022-04-01,513.93657,388.57099999999997,1.322632337462137,0.0
