month,ratio_quantity.01K,ratio_quantity.01T,ratio_quantity.01V,ratio_quantity.01W,ratio_quantity.01X,ratio_quantity.01Y,ratio_quantity.02A,ratio_quantity.02E,ratio_quantity.02G,ratio_quantity.02H,ratio_quantity.02M,ratio_quantity.02P,ratio_quantity.02Q,ratio_quantity.02T,ratio_quantity.02X
1514764800,0.35825927060986823,0.3485838779956427,0.4989522700814901,0.5587646911727931,0.48767749306348945,0.5380228136882129,0.6345169281585467,0.42191780821917807,0.4365721997300945,0.46433868140757717,0.35933983495873967,0.48237476808905383,0.4982526210683974,0.5220856858186649,0.48827571163703787
1517443200,0.3817156754366571,0.35738335738335736,0.49888087540412834,0.571952212869943,0.47721082258943165,0.536436295251528,0.6327944572748267,0.4248394952402037,0.4528448947778644,0.47796817625459,0.37626724281203255,0.4941853900869369,0.5051792828685259,0.5297629817260721,0.5042503387951214
1519862400,0.3797881010594947,0.35364549925165706,0.5130127922364358,0.5623616236162362,0.49805326273166173,0.5474514821923651,0.6441176470588236,0.448794599807136,0.4579831932773109,0.48484438430311233,0.3803733031674208,0.4959306627206426,0.4891304347826087,0.5419689119170984,0.5041340295909487
1522540800,0.3854660347551343,0.3649932157394844,0.5170132325141777,0.5787688442211055,0.5048559946416611,0.5639572891697537,0.6478570246566275,0.4462928732799343,0.47200878155872666,0.5055579006613198,0.3898509260653516,0.5145082142095156,0.5110619469026548,0.5517727994355266,0.5164462529671074
1525132800,0.39066412901933284,0.36800825593395253,0.5253012048192771,0.5833230693435152,0.5170723996206134,0.5832987120897383,0.6523986431917299,0.4674657534246575,0.4717171717171717,0.49953227315247895,0.4054091158704009,0.5213045234248789,0.5040331873703618,0.5542960407425661,0.5178685386088067
1527811200,0.3981434769448088,0.37609457092819615,0.5158462575859744,0.5757613117987918,0.5236239649293717,0.5961620469083155,0.6642231075697211,0.47789890981169475,0.47327156094084105,0.5197386711148179,0.4085927224901359,0.5286184559838589,0.5186823992133727,0.5654450261780105,0.5309389874513197
1530403200,0.4073299472164127,0.3886865223912578,0.5437314455355103,0.5937727162587836,0.5358974358974359,0.5878826803682295,0.6680537772087067,0.4749385284660488,0.4730035564177174,0.5073656270736563,0.4006487096319278,0.5415642915642915,0.519212523719165,0.5703371532967946,0.5350401388587546
1533081600,0.4031156842004039,0.39324960753532184,0.5484643868438249,0.5963237893248498,0.5472079639135169,0.6089833567274915,0.6795206636964204,0.49763571023264613,0.4806027572940045,0.5142857142857142,0.417609377129617,0.5575835730582284,0.5416265640038499,0.566876920588711,0.5469345698093766
1535760000,0.42435695538057744,0.40104849279161203,0.5581764572465412,0.6174884437596302,0.554718875502008,0.6096406283623843,0.689081225033289,0.48497854077253216,0.49563636363636365,0.5375754251234229,0.4180978496175494,0.5631730461669687,0.5436421103817165,0.5830095372659837,0.5481948037341131
1538352000,0.4332284815556191,0.40946745562130177,0.5636441955632134,0.6068445475638051,0.5726872246696035,0.6258420085731782,0.6956586160912728,0.5051029875672667,0.5121566150931481,0.5262492093611638,0.4410815173527038,0.5713741185439298,0.5450367647058824,0.5884375,0.5642118725354365
1541030400,0.43355992178042646,0.4206559380729273,0.5620188195038495,0.6268727705112961,0.5757622420696027,0.6255479023168441,0.700122963418383,0.5005555555555555,0.5006583278472679,0.5456882148824058,0.42903045543447893,0.581258576749657,0.5552414605418139,0.5949861631124858,0.5614291684078563
1543622400,0.4432330827067669,0.4128979922936524,0.5713360673429743,0.6227955971120843,0.5869193723784372,0.6284,0.6955488674164423,0.5110410094637224,0.5188042430086789,0.5514696361517545,0.4310562137635493,0.5774402631324369,0.5530846484935438,0.5930779569892473,0.5641716773792246
