"","name","is.nbreak","is.tfirst","is.tfirst.pknown","is.tfirst.pknown.offs","is.tfirst.offs","is.tfirst.big","is.slope.ma","is.slope.ma.prop","is.slope.ma.prop.lev","is.intlev.initlev","is.intlev.finallev","is.intlev.levd","is.intlev.levdprop"
"1","ratio_quantity.26A",2,13,13,13,13,13,-0.00235667699697693,-0.00567069365084173,0.541439679094312,0.417945517107767,0.365714169728445,0.0522313473793212,0.124971665543319
"2","ratio_quantity.27D",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","ratio_quantity.36J",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","ratio_quantity.36L",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","ratio_quantity.42D",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","ratio_quantity.52R",1,2,2,2,2,2,-0.000405118730201448,-0.00107368735969757,0.516666666666667,0.377720476448075,0.353413352635989,0.0243071238120869,0.0643521474945199
"7","ratio_quantity.70F",1,13,13,13,13,13,-0.00162567214969068,-0.00367608650833764,0.510204081632653,0.443854696413273,0.36419676107843,0.0796579353348431,0.179468497187362
"8","ratio_quantity.71E",1,24,24,24,24,24,-0.00121603182519801,-0.00310672772070285,0.526315789473684,0.392634892607406,0.346425683249881,0.0462092093575246,0.11769002253126
"9","ratio_quantity.72Q",1,5,5,5,5,5,-0.000681396898383873,-0.00148090282807002,0.508771929824561,0.460804023088451,0.421964399880571,0.0388396232078808,0.0842866408751503
"10","ratio_quantity.78H",1,40,40,40,40,40,-0.00191484910994002,-0.00411756559637862,0.545454545454545,0.466958833260216,0.424832152841536,0.0421266804186805,0.0902149770346139
"11","ratio_quantity.84H",3,3,3,3,3,29,-0.0024082250046073,-0.00690201043307268,0.511100474333306,0.353005671516111,0.244633290961741,0.10837238055437,0.306998978483618
"12","ratio_quantity.91Q",4,16,16,16,16,38,-0.00298103848673094,-0.00683228754689029,0.518865505515931,0.437333802580791,0.374135492025468,0.0631983105553227,0.144508177008905
"13","ratio_quantity.92A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","ratio_quantity.92G",2,39,39,39,39,39,-0.00569525438095247,-0.0129771491103979,0.632877078034828,0.444563170014994,0.40856721074507,0.0359959592699235,0.0809692788287197
"15","ratio_quantity.93C",2,4,4,4,4,4,-0.00258929956813717,-0.0047107031176492,0.515143770769087,0.552252376070677,0.491936020558395,0.0603163555122825,0.109218824808756
