name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
00L,2,2.0,2.0,2.0,2.0,2.0,-0.218343138677838,-0.0354318687096784,0.5006179375262829,6.3806807920175,1.5830609997180602,4.79761979229944,0.751897790953822
00N,2,6.0,6.0,6.0,6.0,6.0,-0.627821777494392,-0.18683895484381102,0.64127919246993,3.9880513292986297,1.05100712983087,2.93704419946776,0.7364609823074392
00P,2,7.0,7.0,7.0,7.0,7.0,-1.97827949201574,-0.950909154539324,0.927137842400273,4.05868799641607,1.9249389447171799,2.13374905169889,0.525723843168789
00Q,2,9.0,9.0,9.0,9.0,9.0,-0.420627959410239,-0.0654185598416865,0.5127643074960839,6.85042342461403,4.38948014173868,2.46094328287535,0.359239587152089
00R,2,9.0,9.0,9.0,9.0,9.0,-0.79883728545305,-0.0839242124251708,0.5897515793928609,10.3173929247486,4.89926560900367,5.41812731574497,0.525145000802319
00T,2,14.0,14.0,14.0,14.0,14.0,-0.74257264820549,-0.0723436443754866,0.5889216232676421,11.007090763318699,5.96348143489694,5.04360932842175,0.45821456703434005
00V,3,7.0,7.0,7.0,7.0,9.0,-6.98043142125205,-0.590428386237505,0.663246486496696,13.619144017704599,3.0945026311771398,10.5246413865275,0.772782883626581
00X,2,2.0,2.0,2.0,2.0,2.0,-1.00358920190569,-0.0954971484538259,0.6075785308648511,11.5126904489543,6.55733496357959,4.95535548537475,0.4304254950088429
00Y,4,8.0,8.0,8.0,8.0,14.0,-6.72864975071051,-0.18422306046639003,0.5512307591445029,38.24915812883471,1.6293779056489701,36.6197802231857,0.957400947227107
01A,0,,,,,,,,,,,,
01D,1,9.0,9.0,9.0,9.0,9.0,-0.0800067941509322,-0.00504295400753562,0.5094339622641509,15.945071998271198,11.704711908271802,4.2403600899994,0.26593546209507
01E,1,2.0,2.0,2.0,2.0,2.0,-0.108232202105517,-0.00742378650997899,0.516666666666667,14.687342466124,8.193410339793001,6.493932126330991,0.442144801982326
01F,3,8.0,8.0,8.0,8.0,8.0,-0.24975851711019,-0.0280702929505433,0.5249266389941021,9.14736844053479,4.8651954909981905,4.2821729495366005,0.46813167933205607
01G,2,13.0,13.0,13.0,13.0,13.0,-0.38901678944423995,-0.0367781930060146,0.539588164370691,10.9663931543086,6.6406853445614695,4.32570780974718,0.3944512793659621
01H,2,2.0,2.0,2.0,2.0,2.0,-0.10042158058577001,-0.0161717832008018,0.524302858483029,6.31010046007946,2.6709632700780697,3.63913719000139,0.576716204920066
01J,2,12.0,12.0,12.0,12.0,12.0,-0.329515578965328,-0.0983715360193017,0.580288076603923,3.6792201002068503,0.8399787625786121,2.83924133762824,0.771696517277836
01K,0,,,,,,,,,,,,
01T,3,6.0,6.0,6.0,6.0,6.0,-0.6560121598176021,-0.15041808776923402,0.538167686413134,6.3628888483478,1.48699476269658,4.87589408565123,0.766301942696564
01V,2,7.0,7.0,7.0,7.0,7.0,-0.34113955669323304,-0.051174703154898,0.545719753299868,7.00731514076367,2.00636650908341,5.000948631680259,0.7136754279236321
01W,0,,,,,,,,,,,,
01X,4,2.0,2.0,2.0,2.0,2.0,-0.35048055718466303,-0.0570651607026219,0.5690786852911539,6.49224118432262,1.56525212297201,4.926989061350611,0.758904193708675
01Y,1,4.0,4.0,4.0,4.0,4.0,-0.195666235773887,-0.0075905831464135095,0.517241379310345,25.973163431933102,14.624521757047601,11.3486416748855,0.436937214237551
02A,2,18.0,18.0,18.0,18.0,18.0,-0.292983649749326,-0.0257849293559212,0.5005250615896579,11.997749165901102,5.55887048716532,6.43887867873582,0.536673886885032
02E,2,6.0,6.0,6.0,6.0,6.0,-0.0664028880896797,-0.0196531409696782,0.509893568936149,3.44514464708532,1.49171086790791,1.9534337791774,0.567010671331335
02G,2,6.0,6.0,6.0,6.0,6.0,-0.34899778303094,-0.0293540178081479,0.565096723352869,12.2382657296514,7.297550009903589,4.94071571974785,0.403710446307539
02H,2,7.0,7.0,7.0,7.0,7.0,-0.25039962536019,-0.0154546540856248,0.5103326509849601,16.4526144386377,9.09272011646639,7.35989432217132,0.44733889252805703
02M,6,4.0,4.0,4.0,4.0,4.0,-1.2821740337302099,-0.0920511607106416,0.593326612830666,15.2111025103701,6.56713471251145,8.64396779785866,0.5682670136478061
