,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,00Q,QE1,Y62,2020-11-01,173083.94999999995,7707.0,22.458018684312957,0.0761904761904762
1,00Q,QE1,Y62,2021-02-01,159611.47000000003,7093.0,22.502674467785145,0.08571428571428572
2,00Q,QE1,Y62,2021-04-01,168704.78999999998,7472.0,22.5782641862955,0.08571428571428572
3,00Q,QE1,Y62,2020-09-01,202726.47999999995,8966.0,22.610582199420026,0.0761904761904762
4,00Q,QE1,Y62,2020-12-01,195031.15999999997,8704.0,22.407072610294115,0.0761904761904762
5,00Q,QE1,Y62,2023-04-01,120580.12,6924.0,17.41480647024841,0.23809523809523808
6,00Q,QE1,Y62,2022-09-01,183263.83999999997,8370.0,21.895321385902026,0.49523809523809526
7,00Q,QE1,Y62,2023-03-01,142897.52999999997,8106.0,17.62861213915618,0.20952380952380953
8,00Q,QE1,Y62,2021-05-01,168215.64,7429.0,22.643106743841702,0.08571428571428572
9,00Q,QE1,Y62,2020-03-01,278164.35,12445.0,22.351494576134993,0.05714285714285714
10,00Q,QE1,Y62,2021-12-01,201928.88,8857.0,22.798789657897707,0.2
11,00Q,QE1,Y62,2023-02-01,125889.48999999996,7081.0,17.778490326225104,0.20952380952380953
12,00Q,QE1,Y62,2021-01-01,173693.85,7726.0,22.481730520320994,0.0761904761904762
13,00Q,QE1,Y62,2023-05-01,135505.58,7688.0,17.62559573361082,0.29523809523809524
14,00Q,QE1,Y62,2021-06-01,190178.51000000004,8415.0,22.599941770647657,0.08571428571428572
15,00Q,QE1,Y62,2021-11-01,192645.21999999997,8448.0,22.80364820075757,0.14285714285714285
16,00Q,QE1,Y62,2019-03-01,179785.72999999998,8021.0,22.414378506420643,0.05714285714285714
17,00Q,QE1,Y62,2019-09-01,194588.49,8633.0,22.540077609174098,0.05714285714285714
18,00Q,QE1,Y62,2021-08-01,170996.48,7567.0,22.597658252940402,0.08571428571428572
19,00Q,QE1,Y62,2022-11-01,167993.04,8935.0,18.801683268047007,0.19047619047619047
20,00Q,QE1,Y62,2019-06-01,164654.00999999998,7369.0,22.344145745691407,0.05714285714285714
21,00Q,QE1,Y62,2022-06-01,186909.0,8197.0,22.802122727827253,0.3904761904761905
22,00Q,QE1,Y62,2022-01-01,189382.65,8282.0,22.866777348466552,0.22857142857142856
23,00Q,QE1,Y62,2018-06-01,182071.54999999993,8165.0,22.29902633190446,0.047619047619047616
24,00Q,QE1,Y62,2019-07-01,190757.03999999998,8533.0,22.35521387554201,0.05714285714285714
25,00Q,QE1,Y62,2020-07-01,173239.06,7790.0,22.238646983311938,0.047619047619047616
26,00Q,QE1,Y62,2018-12-01,186754.4,8461.0,22.072379151400543,0.02857142857142857
27,00Q,QE1,Y62,2019-04-01,178943.31999999992,8071.0,22.171146078552834,0.047619047619047616
28,00Q,QE1,Y62,2022-12-01,172528.08000000002,9467.0,18.224155487482836,0.17142857142857143
29,00Q,QE1,Y62,2018-08-01,172779.62,7797.0,22.159756316532,0.047619047619047616
30,00Q,QE1,Y62,2020-04-01,178300.54,7978.0,22.349027325144146,0.06666666666666667
31,00Q,QE1,Y62,2020-08-01,160843.84999999998,7220.0,22.277541551246536,0.05714285714285714
32,00Q,QE1,Y62,2022-04-01,175212.26999999996,7695.0,22.769625730994147,0.2761904761904762
33,00Q,QE1,Y62,2021-03-01,183556.56999999998,8108.0,22.63894548593981,0.08571428571428572
34,00Q,QE1,Y62,2018-07-01,180577.24,8122.0,22.23310022162029,0.047619047619047616
35,00Q,QE1,Y62,2019-05-01,183691.36000000002,8220.0,22.346880778588808,0.05714285714285714
36,00Q,QE1,Y62,2019-11-01,194654.92,8671.0,22.448958597624266,0.05714285714285714
37,00Q,QE1,Y62,2021-09-01,203467.31999999995,8907.0,22.84352980801616,0.11428571428571428
38,00Q,QE1,Y62,2019-01-01,201020.85,9050.0,22.212248618784532,0.05714285714285714
