name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
00L,2,5,5,5,5,5,-2.97741203129504,-0.0180038093002767,0.5196619368921289,168.354193224444,70.9523999841545,97.4017932402898,0.578552819949289
00N,2,12,12,12,12,12,-17.0411537925368,-0.0747441171276365,0.6230875498664449,245.034398577762,108.286731286148,136.74766729161502,0.5580753889467379
00P,2,14,14,14,14,14,-5.157043112586099,-0.0258323200867967,0.50626220601592,209.665126195873,87.4270515071862,122.23807468868601,0.5830157685569971
00Q,1,9,9,9,9,9,-2.25302629200684,-0.011761851754803002,0.5094339622641509,193.80673220288102,74.3963387265191,119.410393476362,0.616131298015802
00R,2,13,13,13,13,13,-10.4657768052636,-0.0701364343728158,0.508694750516132,173.661743558727,70.7928148480918,102.86892871063499,0.592352274039262
00T,2,17,17,17,17,17,-4.0461531835568,-0.0253359875834142,0.510540602302497,193.389318515988,90.3612906784042,103.028027837584,0.5327493194980479
00V,5,7,7,7,7,8,-5.77680990593449,-0.0296604567012309,0.5074434816277629,199.72413731853902,74.4985481328389,125.2255891857,0.626992765456177
00X,2,14,14,14,14,14,-3.62105802190462,-0.0252478832876144,0.512436347099952,147.041319461444,62.245038891634906,84.7962805698087,0.576683349145568
00Y,3,12,12,12,12,12,-7.8579942782745595,-0.0312624335652411,0.520018953638772,265.982352151493,99.7616087416988,166.220743409794,0.624931474081865
01A,6,15,15,15,15,15,-5.07639596865521,-0.0271740717815555,0.530144965478673,194.99988801894298,80.094049822668,114.905838196275,0.589261047088975
01D,2,14,14,14,14,14,-5.030822276134621,-0.0236073518698941,0.529517761890378,218.134871551153,94.6249644306261,123.509907120527,0.566208906637671
01E,2,2,2,2,2,2,-2.7965881892957802,-0.0152728587327233,0.5221125812683349,185.904953049888,84.135377860679,101.76957518920901,0.547427992205775
01F,3,12,12,12,12,12,-12.6544014755896,-0.0401812070624556,0.5229226786761071,336.334098051212,118.53973203013399,217.794366021077,0.647553629807451
01G,5,8,8,8,8,8,-3.33460142350686,-0.0209355389702161,0.511298478914879,165.682858648014,54.8117597941211,110.87109885389299,0.6691766411963821
01H,2,13,13,13,13,13,-3.0070769880512103,-0.0165076966387088,0.511363500126459,188.72255593687902,88.75392543386342,99.96863050301519,0.529712148114671
01J,2,12,12,12,12,12,-5.932746935817139,-0.0176940313164714,0.508887589019915,348.35370316481794,161.821445312172,186.53225785264598,0.535467991750876
01K,4,12,12,12,12,14,-2.6523726438986097,-0.0177078309452188,0.549075492521223,154.660683641268,62.8789870977353,91.78169654353269,0.59343909765987
01T,2,4,4,4,4,4,-7.409066482483571,-0.0222688989348967,0.5297322973982771,340.11821856692404,158.294560192041,181.823658374883,0.534589588117305
01V,2,4,4,4,4,4,-8.983544647377599,-0.0231170298460071,0.531652390325119,397.59508805157003,177.92885022182702,219.666237829743,0.552487302864393
01W,2,2,2,2,2,2,-3.9144626851609097,-0.0234403546981928,0.519719424125403,170.911196973601,57.93304462491071,112.97815234869101,0.6610342350252281
01X,2,4,4,4,4,4,-4.548446779179559,-0.0132168607044835,0.5126508366039879,348.688169583144,197.857253635993,150.830915947151,0.43256677198847493
01Y,1,2,2,2,2,2,-1.8200505584298998,-0.00863211833456682,0.516666666666667,212.666390690448,103.463357184654,109.203033505794,0.513494554316989
02A,2,11,11,11,11,11,-3.5226583582034396,-0.0173093510915032,0.511543425221601,207.034525416735,96.8531977868494,110.181327629886,0.532188181696285
02E,2,11,11,11,11,11,-3.57664274268947,-0.018917066633779997,0.505443363232503,192.646270287517,79.4262973966913,113.219972890825,0.5877091350995229
02G,3,2,2,2,2,2,-3.24477772474701,-0.0106741958435978,0.5066156964752071,308.174403367543,167.268564008245,140.905839359298,0.457227588727566
02H,2,2,2,2,2,2,-3.1907858171739303,-0.0144376848335981,0.523679114407575,224.19476629946098,96.24140647059829,127.95335982886299,0.57072411609267
