name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
A81001,15,2.0,2.0,4.0,4.0,10.0,-0.0602409638554212,-1.02409638554208,2.39158465441878,0.042857142857144995,0.0176684196630418,0.0251887231941032,0.587736874529046
A81002,2,2.0,2.0,2.0,2.0,2.0,-0.0047149448014014,-0.0653965464635974,0.51492670747019,0.076812709230383,0.0218734947790795,0.0549392144513035,0.7152359941702521
A81004,2,3.0,3.0,3.0,3.0,3.0,-0.00494179559607929,-0.0604853350389818,0.533294591495731,0.0866441717653504,0.00324531290955121,0.0833988588557992,0.9625443599560259
A81005,2,2.0,2.0,2.0,2.0,2.0,-0.00293507696549355,-0.0459810521941619,0.532769306819562,0.0667673910478191,0.0171855319742663,0.0495818590735528,0.742605908294995
A81006,3,5.0,5.0,5.0,5.0,8.0,-0.054266265852325996,-0.5704036178879871,0.540724483047788,0.106601997353519,0.0062435568655741,0.10035844048794501,0.941431145564103
A81007,2,6.0,6.0,6.0,6.0,6.0,-0.0103284428483456,-0.176357376398805,0.560224941049945,0.06889385734504,0.0320213724142958,0.0368724849307442,0.535207148383002
A81009,1,6.0,6.0,6.0,6.0,6.0,-0.00106148850101944,-0.0112174236877935,0.5178571428571429,0.0956900351765388,0.036246679119449995,0.0594433560570888,0.621207380135471
A81011,4,3.0,3.0,3.0,3.0,9.0,-0.00149701340261194,-0.0386205953543953,0.515151659130943,0.0397911276069318,0.00201356465239124,0.0377775629545406,0.9493966425811851
A81012,4,7.0,7.0,7.0,7.0,7.0,-0.0145039683127421,-0.154914463719966,0.515822581287947,0.144332946217544,0.0318604113662979,0.11247253485124602,0.779257527811586
A81013,2,6.0,6.0,6.0,6.0,6.0,-0.0208730243594319,-0.339869578317961,0.6277094815408399,0.0822878307764523,0.0157824649241001,0.0665053658523522,0.8082041442193849
A81014,15,2.0,2.0,2.0,2.0,8.0,-0.0278867102396514,-0.26492374727668,0.716255478525182,0.12359550561798,0.0067934241997454296,0.11680208141823402,0.9450350223838789
A81016,2,8.0,8.0,8.0,8.0,8.0,-0.00648871300019754,-0.15025490202960298,0.5892066656480279,0.0496734138821636,0.0166355340761313,0.0330378798060323,0.66510185678813
A81017,2,4.0,4.0,4.0,4.0,4.0,-0.00307129376567717,-0.0659179442544993,0.527041408913531,0.0496639750213207,0.00304458286375214,0.0466193921575685,0.938696351581904
A81018,2,5.0,5.0,5.0,5.0,5.0,-0.0029343999371048103,-0.040369494217644,0.5015885856277821,0.0756229484060201,0.00010437130499042801,0.0755185771010297,0.9986198461288491
