name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
A81001,1,20.0,20.0,20.0,20.0,20.0,0.220577542966457,0.6978731742005029,0.523809523809524,0.0954935586619368,9.359750363253118,-9.26425680459118,-97.01446814217279
A81002,1,18.0,18.0,18.0,18.0,18.0,0.16825917968311702,0.775885132000018,0.5227272727272729,0.0486017611231481,7.45200566718029,-7.4034039060571395,-152.327893783484
A81004,1,15.0,15.0,15.0,15.0,15.0,0.0890744585646156,0.8160132483136671,0.51063829787234,0.0200836448714407,4.206583197408371,-4.18649955253693,-208.453175672819
A81005,4,14.0,14.0,14.0,14.0,47.0,0.190779496565407,0.110542023350077,0.5032290052969289,1.59540628544405,5.27646140516137,-3.68105511971732,-2.3072838268859903
A81006,2,16.0,16.0,16.0,16.0,47.0,0.267293969634931,1.40975014776896,0.5180062870600279,0.102550277584385,6.81061867763342,-6.70806840004904,-65.4124840815686
A81007,2,16.0,16.0,16.0,16.0,47.0,0.3592500003368879,2.3135432714685,0.5377453295886351,0.0274041884901442,9.38034456374901,-9.352940375258859,-341.296016797673
A81009,2,21.0,21.0,21.0,21.0,21.0,0.220233370008367,0.31686887215703,0.507101309309843,0.07197676001487799,5.71785808105762,-5.64588132104275,-78.4403371293139
A81011,1,16.0,16.0,16.0,16.0,16.0,0.14921476871163,0.882046351060574,0.5217391304347829,0.0199540833925865,6.88383344412756,-6.86387936073498,-343.98369625362506
A81012,2,20.0,20.0,20.0,20.0,20.0,0.18891097422121697,0.14629431154198802,0.5019964136766529,7.27805399565659e-15,3.38687433150886,-3.38687433150885,-465354383675921.0
A81013,1,19.0,19.0,19.0,19.0,19.0,0.11363925164800501,0.666722899993995,0.511627906976744,0.0568052488319224,4.943293069696151,-4.886487820864231,-86.0217659695948
A81014,1,29.0,29.0,29.0,29.0,29.0,0.25612941048236604,0.7084383744573259,0.515151515151515,0.10541143727106699,8.55768198318914,-8.45227054591807,-80.1836192042701
A81016,1,14.0,14.0,14.0,14.0,14.0,0.134589342113769,0.0720763626218007,0.5208333333333329,1.73272661582361,6.443353589805531,-4.710626973981929,-2.71862100516235
A81017,2,16.0,16.0,16.0,16.0,47.0,0.27230238905698495,0.15231546330423598,0.502981329373094,1.67501925658308,7.563291057206549,-5.88827180062348,-3.5153457355679203
A81018,4,14.0,14.0,14.0,14.0,47.0,0.268160997471394,0.16364118696932098,0.5174872445137161,1.55125039768498,6.1839611097367,-4.63271071205172,-2.98643643796345
A81019,2,20.0,20.0,20.0,20.0,20.0,0.19105140118286104,0.136132620821378,0.50359872144853,0.022559657558814,3.81628257713511,-3.7937229195763,-168.164029515337
A81020,3,19.0,19.0,19.0,19.0,19.0,0.7405440090010821,0.991100254396603,0.5093788562831559,0.0066498351291834,4.3681030042184705,-4.36145316908929,-655.8738802333099
A81021,2,19.0,19.0,19.0,19.0,19.0,0.171844005277608,0.256678733144011,0.512614030310176,0.0100402249942454,5.70896361956398,-5.69892339456973,-567.609132049938
A81022,1,14.0,14.0,14.0,14.0,14.0,0.11915928912311301,0.577450376499567,0.5208333333333329,0.087194873888161,5.8068407517975995,-5.719645877909441,-65.59612535532361
A81023,1,14.0,14.0,14.0,14.0,14.0,0.0877910114657064,0.605325825289137,0.5208333333333329,0.0572399913397209,4.271208541693629,-4.21396855035391,-73.6193079650185
A81025,1,30.0,30.0,30.0,30.0,30.0,0.24380578670174,0.34110653619317194,0.53125,0.470943890694271,8.27272906514996,-7.8017851744556905,-16.5662732410738
A81026,2,14.0,14.0,14.0,14.0,14.0,0.10378294237668598,0.0758278789629922,0.5095545142805179,1.26488177297606,3.58183326958627,-2.31695149661021,-1.8317534066119099
A81027,2,19.0,19.0,19.0,19.0,19.0,0.17855016165002896,0.0563337228654776,0.503024711448192,3.0649725281947497,5.67834883143779,-2.6133763032430495,-0.852658964869193
