"","name","is.nbreak","is.tfirst","is.tfirst.pknown","is.tfirst.pknown.offs","is.tfirst.offs","is.tfirst.big","is.slope.ma","is.slope.ma.prop","is.slope.ma.prop.lev","is.intlev.initlev","is.intlev.finallev","is.intlev.levd","is.intlev.levdprop"
"1","ratio_quantity.97R",4,9,9,9,9,9,-4.70458517031959,-0.0315170699981163,0.642102095771475,153.97560467184,124.668208223198,29.3073964486418,0.190337920809619
"2","ratio_quantity.99A",1,22,22,22,22,22,2.90878006984637,0.00860951118882079,0.525,334.94780737769,451.299010171545,-116.351202793855,-0.347371143297727
"3","ratio_quantity.99C",1,47,47,47,47,47,2.49843326546757,0.012459837880312,0.533333333333333,198.02048916894,235.496988150954,-37.4764989820136,-0.189255663084645
"4","ratio_quantity.99E",2,3,3,3,3,3,7.23729958521994,0.0620318639250918,0.659089460608023,109.433377825982,142.375641438618,-32.9422636126365,-0.301025740656753
"5","ratio_quantity.99F",1,3,3,3,3,3,0.946222106835783,0.0167997654519048,0.508474576271186,55.377308691536,111.204412994847,-55.8271043033112,-1.00812238121359
"6","ratio_quantity.99G",4,3,3,3,3,47,2.64050861920257,0.0406237186623767,0.518729875271618,63.7474745574079,124.831489457917,-61.0840149005094,-0.958218585514318
"7","ratio_quantity.A3A8R",1,15,15,15,15,15,1.23681266217512,0.00752463689083079,0.51063829787234,163.131605391625,221.261800513856,-58.1301951222307,-0.356339257390861
"8","ratio_quantity.B2M3M",1,3,3,3,3,3,0.775364405362914,0.00587623188541637,0.508474576271186,131.173888190882,176.920388107294,-45.7464999164119,-0.348746999477841
"9","ratio_quantity.D2P2L",1,3,3,3,3,3,2.06692306441945,0.0101780097608074,0.508474576271187,201.010408653083,322.95886945383,-121.948460800748,-0.606677343814642
"10","ratio_quantity.D4U1Y",1,3,3,3,3,3,0.664622112215598,0.00655255293098531,0.508474576271186,100.764869448665,139.977574069385,-39.2127046207203,-0.389150552521654
"11","ratio_quantity.D9Y0V",4,16,16,16,16,47,2.71080699196363,0.0180052838896631,0.529461324706568,149.423332068636,221.102406850017,-71.6790747813805,-0.479704700658498
"12","ratio_quantity.M1J4Y",1,3,3,3,3,3,1.09093511188658,0.00867990444258865,0.508474576271186,124.594217196222,188.95938879753,-64.3651716013082,-0.516598386744872
"13","ratio_quantity.M2L0M",4,16,16,16,16,44,2.65922672281707,0.0213815432033648,0.505906843050197,119.775817533705,214.390234532129,-94.6144169984232,-0.789929210642192
"14","ratio_quantity.W2U3Z",1,17,17,17,17,17,0.556314252940495,0.00541427661883856,0.511111111111111,102.193192671926,127.227334054248,-25.0341413823223,-0.244968776567048
"15","ratio_quantity.X2C4Y",2,12,12,19,19,19,1.22230259497913,0.00487979888424699,0.662619632165382,256.936509564807,264.31511735513,-7.37860779032309,-0.028717630681684
