month,ratio_quantity.01K,ratio_quantity.01T,ratio_quantity.01V,ratio_quantity.01W,ratio_quantity.01X,ratio_quantity.01Y,ratio_quantity.02A,ratio_quantity.02E,ratio_quantity.02G,ratio_quantity.02H,ratio_quantity.02M,ratio_quantity.02P,ratio_quantity.02Q,ratio_quantity.02T,ratio_quantity.02X
1514764800,142.39192888336183,312.52120753643425,143.81042686588674,141.90740042709652,226.08988436114976,134.72299402700628,205.21682244422274,116.83387138975083,188.04213921603102,221.28337055638937,157.48275087683746,174.02359199587005,217.63756101312552,300.1570853025702,180.97533952238055
1517443200,127.02238887138135,292.37181884455333,146.94426394516427,123.00946895068066,204.78452433914168,134.83076407188963,179.4041695848337,105.7920480279796,178.70128228344382,198.625820105012,134.9769150512374,158.22581428653925,189.01509529621632,259.72406047134086,154.02616640114957
1519862400,134.61382731325418,330.89484706306956,171.24403763763763,124.99309896184447,238.25504780860354,140.0607508253507,215.01714134986182,116.54319117896677,185.32222243706934,218.5548570809082,147.13751389436896,184.26400147664478,187.81298503642788,252.58810292656594,165.9466826763932
1522540800,125.85132458009615,340.1810232021254,166.26153988304281,124.55507363552974,226.9976697126946,142.9580196888786,223.82460917066717,102.17694362398872,194.30121595116842,226.041202176454,150.80142706536324,175.1161024886477,207.33860782374407,274.76182204139394,162.55642574742487
1525132800,135.33071017685043,331.4199837618403,171.3985754277077,144.79422452623922,230.4478504398528,169.0316933451526,231.70150424700856,114.38741173072427,199.82724339066553,244.99646367938334,166.265562577161,181.85869797225178,201.31056869575582,268.45742042344153,143.85883823882438
1527811200,157.60125895507076,334.91448521030156,162.19328641126128,139.3713880330274,243.49136726021857,160.5228739583913,231.9723890768068,123.07416021145309,173.01885182086397,231.89359669114293,172.93707914179936,174.90904628745255,188.26309680055152,266.688204216581,145.81946253640453
1530403200,149.83482408111018,346.9504897846209,153.13874897086447,173.7399850600159,242.07371443166525,165.01014289159534,235.8351931433193,132.66461921916707,214.34675531398622,258.27864330252214,163.67772714730577,177.40145834531245,202.0966760477158,258.7525424656791,141.57438082312032
1533081600,154.07146460616997,354.86700163461785,180.80954135764523,143.99594079723326,273.2654504600142,180.22899340645083,256.36330016399256,147.33789679236824,188.88389062555194,250.80266342418943,184.09797547047742,184.0004916633166,200.7941690241354,289.4590087471465,148.46314661925248
1535760000,136.7975703966735,332.0594237595493,136.37733545419027,154.0140004852478,240.12196092301318,158.5583557405976,231.05646520719318,139.45328139418027,191.73549764163442,236.43252361021183,157.76108398525318,161.11426071222266,204.03719719337542,258.7244684994013,119.3458702936016
1538352000,174.74035857872124,365.5696531442642,163.56926322006032,164.38235417565036,270.1504312288328,170.84748528369698,248.6978350413632,161.409591840465,220.79461902499952,246.3578953029759,203.0974879468651,188.38638412091072,197.1404815681487,275.4931447578331,123.35815221442316
1541030400,166.53770349211624,344.39191587344413,153.77969460958386,143.68195256162136,263.4176606077145,173.76396816062308,230.8458994739485,141.05043567288882,202.23670284187773,257.7535113907981,175.26117915335064,168.3666721603597,162.5520437752093,242.11133677754137,106.57358432332069
1543622400,151.19142934799711,350.9768676595306,139.87646052799596,157.21195133625855,243.38112214122233,146.20568345357032,226.36771292700584,167.13232788832792,183.9966690388958,252.1823370597627,195.27672270606266,178.51175125632932,172.4787777777778,230.24505866348494,102.83706155063533
1546300800,174.98676007817036,348.5162754308627,149.10376141006,143.16849663594914,269.6410733082138,163.24487186129568,238.45467414242046,156.60280755671653,180.3734940394556,250.771543714355,179.9549550282968,186.85295672507473,175.96880729673677,280.70767568910975,104.91167480885245
1548979200,142.8809837403029,307.19482056586327,125.65177574790586,141.31938084827004,241.00316733993122,163.00177585816428,209.1773383344295,160.3896685675182,177.2970704007454,250.0279302901596,158.09976729174963,176.3387699201856,151.69630393218503,237.8309901910777,96.29464836316073
1551398400,153.58956016416874,368.3322597560977,140.99201110765324,139.56368108825862,249.12192083489077,156.58431527853472,239.23828004650196,160.45016562977142,189.6814830448853,259.57513019942405,189.84319885017462,164.45441238065078,154.82902627328616,260.0240893548299,91.0824118592473
1554076800,155.82828410471546,350.34732843671816,161.96689599016503,147.57534136009343,261.4742882032997,151.85875973108506,221.83601237929784,192.60068407886519,171.36166395425556,250.5219245477098,179.6987626974061,179.0340110269306,180.1874901569814,232.7412989952922,90.5100265910519
1556668800,174.11097992124405,357.78631739136006,149.03617126855846,169.7288711072939,274.8950852096284,181.5394672195418,260.40422109995677,172.27923330206127,175.84880504195766,270.97041927719573,198.46629027460534,198.13041807810575,177.34207636204016,264.0629818719275,100.25895581782932
1559347200,176.67536315410882,362.0722914119267,125.79797505303621,159.73579790141346,252.41119769097907,153.96342101623657,227.48042112225326,152.21518625541523,187.13195913228742,221.69446686305605,174.45220965795892,165.3882213065434,161.23804384869752,244.6534510598995,93.75230158215241
1561939200,171.16130356539028,378.7978404888348,177.8754406924199,178.2546494843397,276.48830634005475,176.44900536680873,239.94516226796836,160.3714848869305,176.73852980809036,268.1127375551269,180.97469946733952,200.6503869637497,184.05804945865106,261.81684863054403,102.78173122873744
