name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
00L,1,39.0,39.0,39.0,39.0,39.0,2.63221907886705,0.0133211322816617,0.5217391304347829,194.96502890362203,255.506067717564,-60.5410388139422,-0.31052255450319605
00N,0,,,,,,,,,,,,
00P,6,9.0,9.0,9.0,9.0,47.0,2.99452387303413,0.0140643830313486,0.5663288550938339,219.206021249554,240.35644539693698,-21.150424147383198,-0.0964865108486442
00Q,1,16.0,16.0,16.0,16.0,16.0,2.43865094974767,0.013430620835515,0.5217391304347829,179.135304537036,291.313248225429,-112.177943688393,-0.6262190693136099
00R,2,16.0,16.0,16.0,16.0,47.0,4.3109722481800405,0.0312792311894952,0.534488020032488,137.046156779072,225.76787354851,-88.7217167694387,-0.647385660821299
00T,1,32.0,32.0,32.0,32.0,32.0,1.6570290338836797,0.010692539309206998,0.5333333333333329,153.31355241226998,203.024423428781,-49.710871016510296,-0.32424316203197995
00V,4,3.0,3.0,3.0,3.0,48.0,5.650860194909789,0.0256428065786829,0.525462928929918,216.33642932623798,345.385156849244,-129.048727523006,-0.596518708961395
00X,1,17.0,17.0,17.0,17.0,17.0,2.9341746891058302,0.0209242615415574,0.5111111111111111,137.294176179015,269.332037188777,-132.037861009763,-0.96171494439503
00Y,1,39.0,39.0,39.0,39.0,39.0,3.3510181896607403,0.0165472280682121,0.5217391304347829,199.161340729123,276.23475909132003,-77.07341836219709,-0.3869898549589679
01A,2,8.0,8.0,15.0,15.0,15.0,1.6226311821565802,0.010240906719106,0.522123932414157,164.457247118355,198.64250830949402,-34.1852611911387,-0.207867161770843
01D,1,39.0,39.0,39.0,39.0,39.0,3.0182941686331897,0.0106480035396332,0.5217391304347829,280.44274689871,349.863512777273,-69.4207658785633,-0.24753988700458898
