month,code,numerator,denominator
2023-09-01,03W,328,1573
2023-11-01,03W,439,2611
2019-01-01,03W,1001,3626
2023-05-01,03W,346,1705
2023-03-01,03W,434,2236
2022-03-01,04C,440,2416
2020-10-01,04C,398,1491
2022-01-01,04C,456,2201
2022-02-01,04C,343,1772
2022-04-01,04C,406,2162
2019-08-01,04C,553,1822
2021-03-01,04C,312,1267
2021-10-01,04C,578,2914
2021-09-01,04C,497,2389
2019-05-01,04C,595,2104
2021-12-01,04C,591,2921
2022-05-01,04C,339,1836
2023-10-01,04C,496,2877
2020-02-01,04C,606,2555
2020-07-01,04C,326,1185
2020-09-01,04C,384,1557
2019-02-01,04C,821,3111
2021-06-01,04C,345,1493
2021-11-01,04C,570,3030
2019-04-01,04C,770,2702
2020-04-01,04C,555,2079
2019-06-01,04C,603,2045
2020-01-01,04C,823,3535
2020-06-01,04C,334,1194
2021-02-01,04C,314,1168
2021-07-01,04C,367,1444
2022-06-01,04C,364,1953
2021-01-01,04C,343,1445
2023-04-01,04C,456,2259
2023-06-01,04C,425,2101
2023-07-01,04C,377,1990
2019-07-01,04C,556,2034
2019-03-01,04C,698,2636
2022-07-01,04C,324,1824
2022-12-01,04C,862,5363
2019-10-01,04C,738,3236
2020-05-01,04C,291,1169
2023-02-01,04C,607,3196
2021-04-01,04C,303,1213
2021-05-01,04C,290,1271
2019-09-01,04C,633,2369
2021-08-01,04C,348,1512
2020-11-01,04C,380,1423
2019-11-01,04C,765,3222
2020-12-01,04C,349,1411
2020-08-01,04C,231,876
2022-09-01,04C,367,1859
2023-01-01,04C,685,3997
2023-08-01,04C,409,1983
2022-08-01,04C,323,1525
2022-10-01,04C,503,3024
2022-11-01,04C,536,3357
2019-12-01,04C,866,3768
2020-03-01,04C,687,2760
2024-01-01,12F,691,4271
2023-12-01,12F,692,4198
2022-02-01,02E,1093,1332
2021-12-01,02E,1857,2275
2022-08-01,02E,965,1196
2022-09-01,02E,1079,1320
2022-04-01,02E,1335,1634
2020-09-01,02E,947,1108
2022-01-01,02E,1367,1665
2022-05-01,02E,1189,1482
2022-06-01,02E,1103,1350
2022-03-01,02E,1491,1803
2019-07-01,02E,1245,1442
2023-09-01,05V,653,864
2023-02-01,06L,3498,4533
2023-11-01,06L,2983,4039
2021-08-01,06L,1720,2094
2023-01-01,06N,5349,6901
2022-07-01,06N,2769,3445
2023-12-01,06T,3166,4370
2024-01-01,06T,3465,4751
2019-10-01,07K,2061,2444
2019-08-01,07K,1412,1632
2019-01-01,07K,3362,3825
2019-06-01,07K,1479,1740
2019-09-01,07K,1518,1768
2020-07-01,11X,1388,1620
2021-04-01,11X,1552,1821
2021-10-01,11X,2676,3286
2019-03-01,11X,3433,3927
2019-11-01,11X,3501,4177
2021-01-01,11X,1801,2129
2020-03-01,11X,3901,4503
2021-02-01,11X,1513,1786
2021-06-01,11X,1652,1952
2020-06-01,11X,1500,1712
2019-04-01,11X,3344,3892
2019-02-01,11X,3958,4546
2019-12-01,11X,4525,5373
2020-12-01,11X,1970,2305
2020-11-01,11X,1688,1975
2020-08-01,11X,1275,1493
2020-10-01,11X,1916,2260
2021-09-01,11X,2157,2664
2020-05-01,11X,1535,1781
2020-04-01,11X,2448,2826
2020-02-01,11X,3389,4052
2019-05-01,11X,2767,3231
2020-01-01,11X,4808,5715
2021-03-01,11X,1641,1946
2021-05-01,11X,1488,1784
2021-07-01,11X,1813,2194
2021-11-01,11X,2860,3559
2023-04-01,97R,3374,4343
2022-12-01,97R,7357,9499
2023-07-01,97R,2549,3269
2023-05-01,97R,3308,4255
2022-11-01,97R,4059,5290
2023-06-01,97R,2711,3538
2022-10-01,97R,3906,5002
2023-08-01,97R,2784,3612
2023-10-01,97R,3431,4508
2023-03-01,97R,4366,5602
2019-07-01,00X,538,1124
2020-07-01,00X,296,667
2023-07-01,00X,355,1085
2022-08-01,00Y,540,1438
2021-02-01,00Y,515,1232
