name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
00L,2,2.0,2.0,2.0,2.0,2.0,-0.25977776740576103,-0.0301831189148965,0.501445788001822,8.866501550266731,2.6498111652678196,6.21669038499892,0.701143551349393
00N,2,6.0,6.0,6.0,6.0,6.0,-0.21087834381178897,-0.0933123840903423,0.56704878549039,2.4707964229342996,0.239471543582846,2.23132487935146,0.9030792090517719
00P,2,6.0,6.0,6.0,6.0,6.0,-0.928993822419014,-0.14247378692490698,0.5142554627131211,7.449448163319299,2.02999874696614,5.41944941635315,0.7274967618458299
00Q,3,5.0,5.0,5.0,5.0,16.0,-0.18596472678566398,-0.0420917931676184,0.521381560610661,4.50205854776987,1.64864383831439,2.8534147094554703,0.63380222162347
00R,0,,,,,,,,,,,,
00T,2,30.0,30.0,30.0,30.0,30.0,-0.49204852573746993,-0.148992872606961,0.621670933902229,3.79454559910741,1.42006499093961,2.3744806081678,0.62576151640564
00V,1,4.0,4.0,4.0,4.0,4.0,-0.0390214271141879,-0.00643426482878927,0.517241379310345,6.10365012246904,3.84040734984614,2.2632427726229,0.3708015248599099
00X,15,2.0,2.0,2.0,2.0,9.0,-1.50224542943968,-0.39089353610842,1.9778859103443,2.6092795203355803,1.8497587504150501,0.759520769920531,0.291084479068325
00Y,2,11.0,11.0,11.0,11.0,11.0,-0.441860884693399,-0.0333294336752581,0.5318884826642439,13.699238402674197,5.391841286645191,8.307397116029,0.606413062671231
01A,4,2.0,2.0,2.0,2.0,16.0,-0.084029747088897,-0.0154703176647764,0.517003350050636,5.478675300495981,2.7156260854931404,2.7630492150028396,0.5043279740912371
01D,0,,,,,,,,,,,,
01E,2,2.0,2.0,2.0,2.0,2.0,-0.37177346075782003,-0.115639922695297,0.541146646753061,3.58669657807447,1.52566489846321,2.06103167961126,0.574632293183198
01F,0,,,,,,,,,,,,
01G,0,,,,,,,,,,,,
01H,0,,,,,,,,,,,,
01J,0,,,,,,,,,,,,
01K,0,,,,,,,,,,,,
01T,4,2.0,2.0,2.0,2.0,2.0,-0.6201149355258481,-0.0280707352115044,0.535371455744178,22.711268973832002,12.2866668403939,10.4246021334381,0.45900570969633603
01V,0,,,,,,,,,,,,
01W,1,2.0,2.0,2.0,2.0,2.0,-0.0492832467387688,-0.00610880647656327,0.516666666666667,8.11685699094663,5.15986218662051,2.95699480432613,0.36430293248042894
01X,2,6.0,6.0,6.0,6.0,6.0,-1.1744488456958302,-0.15919697598212199,0.7927072420595009,8.55178022055637,5.58864633358812,2.9631338869682504,0.346493222527586
01Y,0,,,,,,,,,,,,
02A,0,,,,,,,,,,,,
02E,4,7.0,7.0,7.0,7.0,7.0,-0.172846748282714,-0.0712856781619982,0.591223264696848,2.5975518607166,0.84342520227387,1.75412665844273,0.6752999564593131
02G,0,,,,,,,,,,,,
02H,2,2.0,2.0,2.0,2.0,2.0,-0.0543214872637233,-0.0157349403467159,0.52460951197142,3.50660577095095,2.05695454592025,1.4496512250306999,0.41340581739748
02M,0,,,,,,,,,,,,
02P,4,2.0,2.0,2.0,2.0,21.0,-0.25428103235948396,-0.0519450700412856,0.5725065733626751,4.9504208261528495,1.84134346471476,3.1090773614380898,0.628043043333402
02Q,0,,,,,,,,,,,,
02T,4,2.0,2.0,4.0,4.0,4.0,-1.84503096349426,-0.329441739520587,0.7412463541601801,8.914515965005421,1.44723756367831,7.4672784013271,0.8376538255851971
02X,5,14.0,14.0,18.0,18.0,18.0,-2.90297368395289,-0.537504870358525,0.524335581959339,7.55034712207119,2.0138667003057,5.536480421765491,0.7332749517676128
02Y,3,6.0,6.0,6.0,6.0,18.0,-0.10928655600303899,-0.0368161822782579,0.524387972838305,3.0045401728547203,1.75409323283608,1.2504469400186398,0.416185794856771
03F,2,3.0,3.0,3.0,3.0,3.0,-0.0546441701033423,-0.0221591923262379,0.521634604601401,2.52062620134553,0.8445358615921591,1.67609033975337,0.664949979040391
03H,3,11.0,11.0,11.0,11.0,22.0,-1.52848900532361,-0.243761691638198,0.7037660221208499,6.3771378672543,2.0333958925638997,4.34374197469039,0.6811428677110611
03K,0,,,,,,,,,,,,
03L,4,5.0,5.0,5.0,5.0,32.0,-0.17993238967240402,-0.0171781488842175,0.505981573004306,10.637387817393401,3.16956609280988,7.46782172458348,0.7020352978362528
03N,0,,,,,,,,,,,,
03Q,1,10.0,10.0,10.0,10.0,10.0,-0.0134657352614792,-0.008768466410511709,0.5192307692307689,1.5491658943379198,0.8489476607409979,0.7002182335969209,0.451996933418276
03R,2,2.0,2.0,2.0,2.0,2.0,-0.06748632291465499,-0.0370096268614944,0.528565199468796,1.8909665532670803,0.35882657169103294,1.53213998157605,0.810241714179938
03W,2,34.0,34.0,34.0,34.0,34.0,0.46487038851171203,0.0958289776684237,0.7000130008182449,4.3861715387037,5.7143479810507,-1.328176442347,-0.302809963228099
04C,1,4.0,4.0,4.0,4.0,4.0,0.0351612940950142,0.0061474026453570705,0.517241379310345,5.68453792254413,7.72389298005495,-2.0393550575108303,-0.358754763412346
04V,0,,,,,,,,,,,,
04Y,0,,,,,,,,,,,,
05D,1,3.0,3.0,3.0,3.0,3.0,-0.0518876921274686,-0.0079372027464804,0.508474576271187,6.58916458737589,3.5277907518552403,3.06137383552065,0.46460727986456796
05G,2,2.0,2.0,2.0,2.0,2.0,-0.40928552275107793,-0.0541314293023969,0.530592173392064,7.970244618522719,1.79924484467345,6.170999773849269,0.774254752421019
05Q,1,20.0,20.0,20.0,20.0,20.0,-0.0511575016194347,-0.00636832565652399,0.523809523809524,8.08427395618183,5.9356588881655705,2.14861506801626,0.265777122307102
05V,2,7.0,7.0,7.0,7.0,7.0,-0.349064120365384,-0.16427314782248498,0.935512789371697,2.47396478120001,1.72771283396619,0.7462519472338169,0.301642106187075
05W,2,2.0,2.0,2.0,2.0,2.0,-0.486657128884861,-0.0653776900653742,0.51797843249062,7.930436932029179,3.23277870575086,4.69765822627832,0.5923580587729761
06H,3,6.0,6.0,6.0,6.0,6.0,-0.0281985926624144,-0.014391342052451,0.5070666755083599,1.99966721971102,0.9986653940347571,1.00100182567626,0.500584205116349
06K,2,4.0,4.0,4.0,4.0,4.0,-0.398747070376811,-0.0431328400020994,0.549076206579275,9.64337530161322,3.1074453334419196,6.5359299681713,0.6777637252257429
06L,1,37.0,37.0,37.0,37.0,37.0,-0.024216073437218,-0.0315776870582979,0.52,0.7910890047102059,0.18568716877975602,0.6054018359304499,0.765276514179618
06N,0,,,,,,,,,,,,
06Q,3,4.0,4.0,4.0,4.0,4.0,-0.0603402318496526,-0.0208877579528094,0.5038036330513711,2.9532380327029104,0.6776204509089001,2.27561758179401,0.770550005314432
06T,5,2.0,2.0,2.0,2.0,19.0,-0.41016450179904,-0.033343149766681,0.50748010089352,12.489074191137199,1.1737477082345,11.315326482902698,0.9060180370241179
07G,4,8.0,8.0,8.0,8.0,14.0,-0.218349362350203,-0.0222768367669097,0.519396925360791,10.013700225641301,2.0262869736816698,7.987413251959599,0.79764852871338
07H,2,8.0,8.0,8.0,8.0,8.0,-1.2070696996677,-0.23808291534356502,0.652158605078955,6.27702483662426,2.57525753564212,3.7017673009821497,0.589732779036275
07K,2,9.0,9.0,9.0,9.0,9.0,-1.04897905860935,-0.180390714951001,0.654758867527591,6.864018146925429,3.6598490684053906,3.20416907852004,0.4668066152994171
09D,0,,,,,,,,,,,,
10Q,1,2.0,2.0,2.0,2.0,2.0,-0.034411034425787,-0.0077003861671375,0.516666666666667,4.50315242984321,2.43849036429599,2.0646620655472203,0.458492599953831
10R,2,13.0,13.0,13.0,13.0,13.0,-2.51911369277583,-0.530664918347495,0.842355808318519,7.266202874062611,1.2850873694295,5.98111550463311,0.8231418263840741
11J,2,17.0,17.0,17.0,17.0,17.0,-0.0459206098614429,-0.0252719874669647,0.737959892334973,1.8629763488083702,1.67629705767719,0.186679291131172,0.100204863712081
11M,1,9.0,9.0,9.0,9.0,9.0,-0.0365447092019901,-0.00711311869219895,0.5094339622641509,5.17419399966992,3.2373244119644395,1.9368695877054798,0.374332618341917
11N,1,37.0,37.0,37.0,37.0,37.0,-0.0859889178599199,-0.012111037936198,0.52,7.186034208190691,5.03631126169269,2.149722946498,0.299152896328789
11X,2,8.0,8.0,8.0,8.0,8.0,-1.1591231586530502,-0.535244031020906,0.6688674761461071,3.3247207019683396,1.5917568489018101,1.73296385306653,0.5212359197693099
12F,2,16.0,16.0,16.0,16.0,16.0,-0.7905045664697559,-0.0935761321604296,0.5615996971956929,9.23822032709227,3.6078428862418996,5.63037744085037,0.609465594183607
13T,4,7.0,7.0,7.0,7.0,7.0,-0.544058436999831,-0.19342861582985302,0.657467953219136,3.3567675838119304,0.874250674800724,2.4825169090112,0.739555792001563
14L,1,4.0,4.0,4.0,4.0,4.0,-0.0236633275942563,-0.00467953451515921,0.517241379310345,5.08043286687209,3.7079598664052202,1.3724730004668702,0.270148831099872
14Y,2,14.0,14.0,14.0,14.0,14.0,-0.454679476092717,-0.135292058119346,0.7134505319848691,3.8154050235718397,2.54081216615882,1.27459285741302,0.334064889451709
15A,1,4.0,4.0,4.0,4.0,4.0,-0.0552872599528101,-0.0070526366185878,0.517241379310345,7.894520009744,4.68785893248102,3.2066610772629907,0.406188225921916
15C,3,2.0,2.0,2.0,2.0,2.0,-0.0746939074550957,-0.0242138519431685,0.513692923390577,3.1594533100651003,1.41458424793157,1.74486906213353,0.552269298164617
15E,5,6.0,6.0,6.0,6.0,6.0,-0.29956402316061304,-0.0451222000632638,0.5287419263536121,6.938513869147901,2.40603390900537,4.53247996014252,0.6532349787893629
15F,1,4.0,4.0,4.0,4.0,4.0,-0.0264466220159966,-0.00870018116138027,0.517241379310345,3.06622493529894,1.5323208583711398,1.5339040769278003,0.500258170647958
15M,2,2.0,2.0,2.0,2.0,2.0,-0.22491834969187804,-0.0341194327669524,0.523698107516295,6.81700770909442,3.8106412066259105,3.00636650246851,0.44100969674095897
15N,3,10.0,10.0,10.0,10.0,32.0,-0.189116269569485,-0.0402675611090799,0.53665285938214,4.72899247921599,2.6145946937959903,2.1143977854200102,0.44711379743419394
