month,ratio_quantity.11M,ratio_quantity.11N,ratio_quantity.11X,ratio_quantity.12F,ratio_quantity.13T,ratio_quantity.14L,ratio_quantity.14Y,ratio_quantity.15A,ratio_quantity.15C,ratio_quantity.15E,ratio_quantity.15F,ratio_quantity.15M,ratio_quantity.15N,ratio_quantity.16C,ratio_quantity.18C
1514764800,0.00822222299440537,0.008690189648863263,0.003718444290726236,0.011038614585649299,0.007074305873420565,0.0077065266069906435,0.0076357353559314434,0.006533884018826346,0.007504723570977863,0.005748136843089315,0.005143587617314199,0.005984802283166576,0.008365506674152808,0.008561994235154968,0.008419209752477744
1517443200,0.0067234879691152214,0.007025950218711406,0.0032232635613220267,0.00942118405270185,0.006087258469742483,0.006815096940587484,0.006386690143349277,0.005554984857415325,0.006328896298398937,0.005223673786028287,0.004442236049743227,0.005256174232013879,0.007175291215115422,0.007283637823723451,0.007164339396499621
1519862400,0.007072568716500626,0.007708940407416717,0.0033625019236298167,0.009644005230502874,0.006440697172664924,0.007473162394095445,0.006707256664329556,0.005798020713519027,0.006427655453632346,0.005478506202619974,0.004857112099320896,0.0056760726109750265,0.007469629962919887,0.007482068316877788,0.007411724147786425
1522540800,0.00669402885455054,0.007391224972914492,0.003303476988320895,0.008825503943011145,0.006177390525103519,0.006933522094761208,0.006622267878659149,0.005705770217132783,0.0063636780285295114,0.005019301645687716,0.004353651623817259,0.005295302051574296,0.007098177666799282,0.006835381840495661,0.007437407671413473
1525132800,0.006594892518076117,0.007520139882249973,0.0035174882354421385,0.008968985306037933,0.006197329955443193,0.006902759254786329,0.006509408790347473,0.0058583023057000895,0.00616264103029898,0.0051368019655948565,0.004325502198977521,0.005098195101947807,0.007143758876120573,0.007343799717133759,0.007167117100192296
1527811200,0.006075760592710055,0.007599403986182052,0.0033683377498496267,0.008576301012834613,0.006022294520851929,0.006575626828273978,0.006122585310652839,0.005480618571378527,0.006148522180272839,0.005093397056156701,0.004461199896359654,0.005256589661998007,0.006849111968894712,0.007325095847809637,0.006660006241148187
1530403200,0.006317821071629446,0.007495851709580623,0.0034155646733406114,0.008932304770140224,0.0061545063785415875,0.006598764330668038,0.0062754419836382426,0.0055880297972504805,0.0061187589198702305,0.004890205750213068,0.004391954124331886,0.005266465492110132,0.007118881070262263,0.007018021628199893,0.006400002523120507
1533081600,0.006721499799621006,0.007745936566969851,0.0034990459708914828,0.00919357503627123,0.006311092172772737,0.0068847114626165475,0.006773142918439656,0.0060815827108805995,0.006255405618076002,0.0052784600054806485,0.004537172369260507,0.00537570003592513,0.007175087131023456,0.007716796053395422,0.0066986125403840765
1535760000,0.006382251922450069,0.007156472893718896,0.003373664687443881,0.008345777467901376,0.005668196245189512,0.006600005819636333,0.006207936636769169,0.005632692151702195,0.005892195504676134,0.004957006054045143,0.004187792496447124,0.005098587883915976,0.0067231543724695685,0.006993823534606673,0.006402399994230346
1538352000,0.006735233118040823,0.007625243850932806,0.0034731908320640797,0.009878503737610497,0.006018688851279912,0.007423590383857118,0.006838835472872917,0.006329724162569134,0.0062683112413749464,0.005551765843145949,0.004900959502649108,0.00552076208979444,0.007598948291288327,0.008214797899258351,0.0072777320059315
1541030400,0.006759526904079215,0.006766101938480511,0.0034762241803419002,0.008864090792461502,0.005618426798231773,0.007151467840833979,0.006208639521964912,0.006033396354496152,0.005882634165518481,0.004949237728378554,0.004713274771423552,0.005384807172228236,0.007051850779214735,0.007334920667314164,0.006580544682780575
1543622400,0.006677430322457072,0.006975194956183602,0.003530537700747845,0.008939559221887352,0.005639565466615762,0.007297241868911641,0.006354076897751455,0.006004520974128674,0.005687703523679664,0.004944025249104569,0.004454174258047945,0.005166221893611431,0.00715009440775537,0.007448538987952578,0.006702029569915566
1546300800,0.006836562589203255,0.007462176422159123,0.003713104940282127,0.009594231374062732,0.006283855149219299,0.00796408544544904,0.007269314295191213,0.006364462382148534,0.00636663609563348,0.005445887625740767,0.004873002130998586,0.005801476025120763,0.007863167485163266,0.008291279194910036,0.007260847341463732
1548979200,0.005783179039385308,0.006626794972470962,0.0032562150009006973,0.008217041203398159,0.0051054997309625755,0.006812162603134515,0.00585511803778446,0.005352439568515144,0.005090503238574391,0.004684982701426811,0.004414500080276222,0.004898363225222459,0.00669451208425418,0.007058849756851026,0.006012260149384688
1551398400,0.006079764602969659,0.00666764403651148,0.0032713478941112993,0.008426758392539173,0.0052835739534512,0.0072402966875070975,0.0066246253938591695,0.005868944260841729,0.005847409232591283,0.004943946178277773,0.004421800832342966,0.005061030461951729,0.0067919361887409605,0.0075406552528541875,0.006697061619841619
1554076800,0.005425877764204406,0.006023141962781326,0.003085305822391944,0.008103292396436335,0.005067992696241554,0.006328336013863231,0.0059468860381228965,0.005561129566500218,0.005176411909418557,0.004490365827522698,0.004004446211489006,0.004841925013317392,0.006329306577043803,0.007105896169406072,0.0061728285452405055
1556668800,0.005663876447701087,0.0064109405352003775,0.0032486435820444685,0.008322580883417465,0.005282631125105524,0.006892790160930722,0.006008223070700268,0.0057700366323807945,0.005515465717989259,0.004766719007721752,0.004031903410104819,0.004931840901678182,0.0067718465926097215,0.0072909371544356075,0.0063413530770631225
1559347200,0.005191802685069735,0.0062055132316576065,0.003071638101180654,0.007826997010036455,0.005033383189524052,0.006289129679204123,0.005617850579301771,0.005213058203205716,0.004963585211003011,0.004460207239645045,0.003776114956026619,0.004614758599345,0.006367159446458286,0.006582684202187062,0.006295306080331642
1561939200,0.0054851143721077154,0.006387181459264958,0.0031795169710547005,0.00813881750500987,0.005321103268174064,0.007003236202824639,0.0056469199258983496,0.005405173405471167,0.004929289492439775,0.004872127826347602,0.003923311933600641,0.0051686618532903825,0.006583128269786397,0.00711901992420881,0.006196519357364591
1564617600,0.005775862435756794,0.0067327680569580495,0.0032042517250147648,0.00861078830377332,0.005269171171122654,0.006983423499217581,0.005916044865831816,0.005205686592313224,0.005623641256999794,0.004836022636949059,0.004099000650187537,0.005034627466544589,0.00689171232432338,0.007309954773514801,0.006509294423922833
1567296000,0.0056794174977973354,0.006579223793351855,0.0031065984858441487,0.007894627722874808,0.005191297048394384,0.006520634233706869,0.0056337202913868695,0.0053146632960944,0.004750949465119457,0.004676207955675915,0.0038959055782462905,0.004883469550107676,0.00651956232894222,0.00673261101719805,0.006050613378213161
1569888000,0.00619729240127654,0.006711429301223053,0.0031349199289683527,0.008256828434059536,0.0054386353564241,0.007136610188914941,0.006281432380695405,0.005866933363543674,0.005492437144079172,0.0051257208041269806,0.004365665461170914,0.005361674661002264,0.006831407885849877,0.007086861776962729,0.006789947444519745
1572566400,0.005943100744366138,0.006676294529764085,0.0030123091880217864,0.008271756718041931,0.005081384070600567,0.006922470873763367,0.005907445255231308,0.005785993797012873,0.005154962715405164,0.004974737632916229,0.004065738535653904,0.005080422330799891,0.006400488545960889,0.0066478972282217556,0.006477382336510673
1575158400,0.005899980487734804,0.006482732351878636,0.003204131583944568,0.008835464077020645,0.0054721037764324945,0.006931697719582571,0.006163031335674717,0.0059227554069150295,0.0053778836698831715,0.004989325647050623,0.00414208103859523,0.0053691902459707605,0.006683423663870667,0.0067778336522218395,0.006833978010116421
