name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
00L,2,17.0,17.0,17.0,17.0,17.0,0.00248461170026567,0.00661367349876496,0.5427710317859411,0.373193398520476,0.41439218031399294,-0.0411987817935169,-0.11039525875015302
00N,2,8.0,8.0,8.0,8.0,8.0,0.005074845022601179,0.0138245520969221,0.50314334977156,0.359895529345325,0.551534861303504,-0.19163933195817898,-0.532486003109805
00P,2,9.0,9.0,9.0,9.0,9.0,0.004515281797834329,0.011124774996761002,0.513278371466699,0.40136095382481396,0.542112079883194,-0.14075112605838,-0.35068465110289393
00Q,2,6.0,6.0,6.0,6.0,6.0,0.00355575504169994,0.00740261278586563,0.5010962622786951,0.47678208573922204,0.590317318288128,-0.11353523254890599,-0.238128142698307
00R,6,8.0,8.0,8.0,8.0,8.0,0.0034041530175369103,0.00917163079373174,0.5133475987702389,0.36630696543497,0.49893261813858897,-0.132625652703619,-0.362061509111989
00T,1,8.0,8.0,8.0,8.0,8.0,0.0008890998761211231,0.00167447770926583,0.5185185185185189,0.5300823613748911,0.578093754685431,-0.0480113933105406,-0.0905734595394044
00V,5,4.0,4.0,4.0,4.0,15.0,0.00240035118784763,0.004350130431452029,0.5116678825591799,0.550325874832782,0.611311851294593,-0.0609859764618118,-0.11081793397474302
00X,5,8.0,8.0,8.0,8.0,17.0,0.00473381116699359,0.0112756561121523,0.5344784893182499,0.4182506736585221,0.515676339756608,-0.0974256660980863,-0.23293606498199898
00Y,2,10.0,10.0,10.0,10.0,10.0,0.0030252392828832,0.00601448409484622,0.538833943253609,0.49996707646295296,0.572954517528764,-0.0729874410658114,-0.14598449478346698
01A,2,4.0,4.0,4.0,4.0,4.0,0.00201597647213498,0.004128704810697071,0.515077702360497,0.48626704800367204,0.5410620245296339,-0.0547949765259616,-0.11268494698729402
01D,6,8.0,8.0,8.0,8.0,8.0,0.0101152304008245,0.0215911734907549,0.519090541941474,0.45837391425616897,0.5363197027730779,-0.0779457885169092,-0.170048482456504
01E,5,5.0,5.0,5.0,5.0,10.0,0.00305027458831984,0.00699144014025534,0.507302043863185,0.434424722393654,0.5426540174535499,-0.108229295059896,-0.249132449146907
01F,6,9.0,9.0,9.0,9.0,17.0,0.0058294775966912,0.0130773408933836,0.544816329841438,0.440662807313207,0.53696186352081,-0.0962990562076032,-0.21853229864066395
01G,2,9.0,9.0,9.0,9.0,9.0,0.00240637570683463,0.00562628544801605,0.555986131193194,0.425296009653505,0.464249106046455,-0.0389530963929497,-0.0915905522477989
01H,2,17.0,17.0,17.0,17.0,17.0,0.00414129228447838,0.009435147396507259,0.5470995911065349,0.43478055073955496,0.48776733132317207,-0.0529867805836171,-0.121870172190286
