name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
00L,3,38.0,38.0,39.0,39.0,39.0,-13.172429622595198,-0.188249810080222,3.20348425720244,48.348432946823394,44.2365258591018,4.111907087721569,0.0850473704544695
00N,3,38.0,38.0,39.0,39.0,39.0,-27.1961037841115,-0.309008910739572,9.64927118083395,63.907785839889094,61.0893238778987,2.8184619619904603,0.0441020123753258
00P,3,38.0,38.0,39.0,39.0,39.0,-27.782554077912696,-0.32998427429134497,9.98395199979271,59.62804283339021,56.84532171469,2.7827211187001604,0.0466679935559097
00Q,3,38.0,38.0,39.0,39.0,39.0,-26.0294049366431,-0.373350976200123,9.144712161357539,48.459174555705204,45.6127859020924,2.84638865361281,0.0587378691385015
00R,3,38.0,38.0,39.0,39.0,39.0,-9.798805437816881,-0.15105455093942002,3.9644614698079104,49.069744562477894,46.5980834018281,2.47166116064973,0.0503703694137372
00T,3,38.0,38.0,39.0,39.0,38.0,17.7066853019342,0.262441163245261,236.694141104258,49.76247648266979,49.837284778385495,-0.0748082957157763,-0.00150330733121429
00V,3,38.0,38.0,39.0,39.0,39.0,-25.518464436034304,-0.406466509468471,103.40171232938299,40.8110248624476,40.5642352894205,0.246789573027158,0.00604713000614307
00X,3,38.0,38.0,39.0,39.0,38.0,23.7777202839187,0.390678328006769,128.40325279484898,37.084934691677205,37.2701147378705,-0.185180046193288,-0.00499340359455581
00Y,0,,,,,,,,,,,,
01A,3,38.0,38.0,39.0,39.0,39.0,-24.590300798175697,-0.37616281477113395,6.469959810112949,45.451899437879604,41.6512110997945,3.80068833808503,0.0836200111566194
01D,0,,,,,,,,,,,,
01E,3,38.0,38.0,39.0,39.0,39.0,-25.2626731636355,-0.423844696986227,17.973419453772898,38.0861334446369,36.6805760197624,1.4055574248745302,0.0369047025190333
01F,3,38.0,38.0,39.0,39.0,39.0,-24.8606785302631,-0.33971081880611503,27.4907570941901,50.6924522465393,49.788123622737295,0.904328623801945,0.0178395122690811
01G,3,38.0,38.0,39.0,39.0,39.0,-20.3680025265861,-0.314713635909814,3.41666283927564,48.2702077975218,42.30883452637279,5.96137327114899,0.12350005403239699
01H,3,38.0,38.0,39.0,39.0,39.0,-13.0461543059765,-0.184489412459668,5.68289715656816,48.350313088807894,46.05462588093761,2.29568720787031,0.0474802966353844
01J,3,38.0,38.0,39.0,39.0,39.0,-9.93575496316582,-0.12118476453961098,5.13045748928371,64.2390006974349,62.302379063999794,1.9366216334351,0.0301471319978429
01K,3,38.0,38.0,39.0,39.0,39.0,-11.555958104168901,-0.18052133571576603,2.24335959650046,45.037680881365006,39.886496861560104,5.1511840198048695,0.114374983769119
01T,3,38.0,38.0,39.0,39.0,38.0,25.847801235707102,0.317309583892127,9.692054238951009,55.6114503842957,58.278356759192704,-2.66690637489706,-0.0479560658185994
01V,3,38.0,38.0,39.0,39.0,39.0,-14.054479036427699,-0.215196053042953,5.42416079281391,41.7395596410035,39.1484714389266,2.5910882020768797,0.062077516494244
01W,3,38.0,38.0,39.0,39.0,39.0,-11.993464630255803,-0.196958273376161,4.02408198884583,42.088450553099,39.1080280210781,2.98042253202097,0.0708133108454742
01X,3,38.0,38.0,39.0,39.0,39.0,-12.5449399350591,-0.164493455277019,14.1628699900163,54.6457276129134,53.7599650560375,0.8857625568759179,0.0162091822283029
01Y,3,38.0,38.0,39.0,39.0,39.0,-12.1246517470482,-0.17218368958220098,5.16084520883555,49.901055267423494,47.5517013813023,2.34935388612124,0.0470802445665902
02A,3,38.0,38.0,39.0,39.0,39.0,-25.9905755397837,-0.44684249246987606,10.9492098205529,35.854563506751596,33.4808236692891,2.37373983746251,0.0662046781580683
02E,3,38.0,38.0,39.0,39.0,39.0,-10.7186676021917,-0.20137880096777697,8.905730337712699,35.4386132363485,34.2350434901592,1.20356974618929,0.0339621005529307
