month,code,numerator,denominator
2021-07-01,00T,97,278
2020-09-01,00T,88,276
2018-09-01,00T,93,397
2020-04-01,00T,77,293
2018-10-01,00T,96,419
2022-02-01,00T,79,209
2020-03-01,00T,84,315
2018-01-01,00T,117,534
2018-03-01,00T,110,496
2019-05-01,00T,89,348
2019-06-01,00T,75,311
2021-10-01,00T,91,248
2019-11-01,00T,80,291
2018-11-01,00T,93,388
2019-07-01,00T,75,319
2021-03-01,00T,104,290
2020-01-01,00T,89,304
2021-09-01,00T,103,269
2021-12-01,00T,94,259
2017-12-01,00T,109,559
2017-07-01,00T,248,1627
2017-09-01,00T,191,1478
2020-08-01,00T,74,252
2018-04-01,00T,107,461
2018-07-01,00T,95,410
2021-06-01,00T,105,285
2021-11-01,00T,86,248
2022-06-01,00T,100,240
2019-08-01,00T,92,319
2017-11-01,00T,130,645
2021-01-01,00T,88,286
2020-05-01,00T,78,265
2018-08-01,00T,89,401
2020-10-01,00T,91,286
2017-10-01,00T,171,929
2019-04-01,00T,85,337
2020-06-01,00T,80,258
2022-04-01,00T,94,245
2020-11-01,00T,100,284
2018-12-01,00T,105,406
2022-03-01,00T,109,283
2018-02-01,00T,98,445
2017-06-01,00T,230,1698
2022-05-01,00T,106,247
2019-02-01,00T,86,347
2022-01-01,00T,99,249
2018-05-01,00T,84,429
2019-09-01,00T,83,300
2019-12-01,00T,72,300
2020-07-01,00T,85,271
2020-12-01,00T,97,308
2021-02-01,00T,81,260
2019-03-01,00T,80,329
2018-06-01,00T,115,467
2019-10-01,00T,90,322
2021-05-01,00T,91,258
2020-02-01,00T,68,271
2019-01-01,00T,95,405
2017-08-01,00T,224,1599
2021-04-01,00T,95,291
2021-08-01,00T,95,267
2022-04-01,00V,61,336
2021-02-01,00V,72,394
2020-02-01,00V,87,521
2021-08-01,00V,58,355
2017-06-01,00V,226,1520
2022-05-01,00V,64,347
2018-11-01,00V,160,1109
2021-12-01,00V,62,366
2021-03-01,00V,73,443
2018-10-01,00V,166,1211
2021-04-01,00V,62,381
2022-06-01,00V,40,273
2020-07-01,00V,105,532
2018-07-01,00V,161,1216
2020-05-01,00V,99,486
2018-08-01,00V,168,1232
2019-02-01,00V,153,966
2021-07-01,00V,67,391
