,cost_savings_10,cost_savings_20,cost_savings_30,cost_savings_40,cost_savings_50,cost_savings_60,cost_savings_70,cost_savings_80,cost_savings_90,pct_id,stp_id,regional_team_id,month,numerator,denominator,calc_value,percentile
0,-1217.9966721686262,-1547.4054323915261,-2009.8474067733673,-2303.8086860078797,-2610.359592292202,-2934.2271271864975,-3529.575101940202,-3822.5395052815556,-4781.43304113092,00R,QE1,Y62,2018-11-01,220.70472999999996,173.96900000000002,1.2686440112893673,0.0
1,-1309.7320773222796,-1924.6047390940178,-2407.0731323332398,-2719.137826345975,-3113.8672910462224,-3539.6089869397138,-3855.8193627735827,-4490.252899297755,-5403.164428737901,00R,QE1,Y62,2018-05-01,421.7167299999999,173.32600000000002,2.433084072787694,0.0
2,-1267.4395206591328,-1598.5536243289844,-2103.737507176182,-2347.7287608160705,-2719.0101274216177,-3085.6179183980894,-3484.599545389521,-3929.225841090324,-4907.744938863407,00R,QE1,Y62,2018-08-01,228.34190999999996,173.65699999999998,1.3149018467438685,0.0
3,-501.36703003178144,-897.7871332182058,-1125.6376479195317,-1376.7492400535898,-1688.5375690866028,-2081.7588198205617,-2510.9684238354994,-2925.63762685762,-3566.275840259097,00R,QE1,Y62,2020-02-01,224.8874,174.728,1.2870713337301405,0.0
4,-490.98634329218237,-1087.0673012182144,-1247.9720216213625,-1676.6490030354882,-1862.479816878667,-2293.365978252873,-2732.1634412593057,-3209.7880542798416,-3903.397007778787,00R,QE1,Y62,2019-11-01,233.61819000000006,174.74400000000003,1.3369168040104382,0.0
5,-965.8971175074665,-1426.105425307364,-1727.7882516550176,-2189.9002727084667,-2372.4679945564094,-2765.9844202680993,-3393.821004467023,-3820.2633472128146,-4650.571540138269,00R,QE1,Y62,2019-04-01,250.43268,174.19400000000002,1.4376653616083217,0.0
6,-466.54433594887433,-755.0740371375075,-1032.791594369219,-1349.4495585667844,-1665.1021034456398,-2010.005772655297,-2329.0372969173573,-2881.0869039505396,-3362.6944543489512,00R,QE1,Y62,2020-05-01,214.74642999999998,174.64599999999996,1.2296097820734515,0.0
7,-1155.5107147463896,-1651.7965852737052,-2093.715710611195,-2519.0535533403445,-2838.995278556909,-3182.7820843167524,-3565.1506165195233,-4063.8234295332486,-5034.17885527104,00R,QE1,Y62,2018-07-01,389.02362000000005,173.542,2.2416684145624695,0.0
8,-1174.7047831938748,-1720.8217121403595,-2133.4394359827584,-2368.8126895542523,-2689.896003958527,-3090.241005026877,-3720.3824819378206,-4150.284496962051,-4942.620426185954,00R,QE1,Y62,2019-01-01,211.74859000000004,174.035,1.2167011807969663,0.0
9,-720.1344566859298,-1251.8818652756495,-1609.4300406002696,-1880.808440979877,-2312.842703693092,-2682.758585073634,-3212.9986685878507,-3557.496684996118,-4488.65026289687,00R,QE1,Y62,2019-06-01,222.47243999999998,174.431,1.2754180162929751,0.0
10,-997.3041701412142,-1477.8339734963383,-1865.360493255098,-2249.5202186263127,-2508.3680786099308,-3010.9511727418435,-3555.6978538261496,-3966.249047092262,-4841.863513308115,00R,QE1,Y62,2019-05-01,224.68635,174.284,1.2891966560326824,0.0
11,-648.7719280969088,-1158.4099246720673,-1472.2145784889456,-1799.361012858685,-2200.2864690565993,-2637.1594821243184,-3107.0087477501193,-3520.735145117986,-4370.305273335376,00R,QE1,Y62,2019-08-01,198.58675,174.665,1.136957890819569,0.0
12,-1064.6180331473477,-1471.4615180549658,-1922.6677502594243,-2137.0707065066645,-2343.5287368976856,-2769.2091770783636,-3314.084877763935,-3652.8511681982322,-4530.330279732155,00R,QE1,Y62,2019-02-01,191.07354999999998,174.084,1.0975939776199994,0.0
13,-1409.4169496863055,-1942.295873101722,-2374.194585439341,-2753.6507481737026,-3031.899984266784,-3397.76859477261,-3869.661542775238,-4273.642995252999,-5161.268435126152,00R,QE1,Y62,2018-06-01,216.56613999999996,173.40699999999998,1.2488892605258148,0.0
14,-1127.9366174115282,-1581.111950296642,-1926.8013483789905,-2251.9165473560365,-2562.3514860781106,-2921.7536629191804,-3602.3881968437777,-3957.63330597639,-4824.349814042139,00R,QE1,Y62,2019-03-01,205.73390999999998,174.19299999999998,1.1810687570683094,0.0
15,-1040.6637247607043,-1418.7254726599656,-1913.0916620144696,-2158.663552635593,-2446.505470905541,-2744.131205481479,-3282.0528814297163,-3818.439935690845,-4608.932705718168,00R,QE1,Y62,2018-12-01,272.91438,174.03499999999997,1.5681580141925477,0.0
16,-1173.0509094260196,-1612.5672532289525,-2084.594018247518,-2330.64811182834,-2683.522890088798,-3105.683157426337,-3497.949464149612,-3923.1607137798255,-4834.339356121124,00R,QE1,Y62,2018-10-01,271.15797,173.881,1.5594456553620004,0.0
17,-1100.5312209840604,-1473.0036569643385,-1930.9404665314871,-2218.9788614264894,-2527.000116613875,-2885.6544858790194,-3316.738925125601,-3650.822530907296,-4626.866367257243,00R,QE1,Y62,2018-09-01,295.91942,173.82699999999997,1.7023789169691708,0.0
18,-802.2146162020556,-1141.2934670991024,-1551.7852815657666,-1936.091073312399,-2566.195377089366,-3161.318902712231,-3785.544788738998,-4530.889974202741,-6011.716786787295,01K,QE1,Y62,2021-11-01,341.0183,353.0849999999999,0.9658249430023934,0.0
19,-876.7017000276987,-1176.6330066140713,-1667.0760584221455,-1999.054642681855,-2613.331640473345,-3338.627202303513,-3864.1071284726177,-4689.980702566743,-6220.400193466713,01K,QE1,Y62,2022-05-01,319.0493200000001,353.67799999999994,0.9020898105056016,0.0
20,-1172.7495960236176,-1524.5048169525935,-2017.187011565739,-2609.062927383588,-3084.6239301571627,-3922.4298559497447,-4497.558499742407,-5324.404136565863,-7236.049270335227,01K,QE1,Y62,2020-11-01,224.30318000000003,351.88000000000005,0.6374422530408094,0.0
21,-882.3506280210428,-1260.1320122061625,-1622.1031090729784,-1998.9988580070053,-2743.3439430157323,-3326.406561546273,-4019.4700638545332,-4662.333424568078,-6439.103714333707,01K,QE1,Y62,2021-09-01,290.11666,351.01099999999997,0.8265172886319804,0.0
22,-810.7050519385971,-1185.4161419344323,-1449.6787702066513,-1797.3532784393456,-2458.5678553371044,-2969.542089969922,-3517.8390611404616,-4221.849265260993,-5708.756796055326,01K,QE1,Y62,2022-02-01,312.4022,353.584,0.8835303633648581,0.0
23,-894.8947650526351,-1318.1996644875344,-1621.3110008184426,-2029.88297132039,-2507.979723228281,-3156.986217579734,-3908.9930118731877,-4866.093023979128,-5919.139878367863,01K,QE1,Y62,2022-06-01,243.72538999999995,354.38,0.6877515378971724,0.0
24,-858.5785042306429,-1240.591705646379,-1538.0534284738733,-1984.6946241002827,-2428.428049317182,-3194.6481007614216,-3731.197368497736,-4638.161425113852,-6209.757009038159,01K,QE1,Y62,2022-04-01,320.91515,353.69000000000005,0.9073345302383441,0.0
25,-753.6330187466467,-1151.6598580676205,-1497.829920279858,-1941.2693156365906,-2658.6747612067056,-3014.7740597810625,-3778.2779338849527,-4479.173864933054,-6195.423248961509,01K,QE1,Y62,2021-12-01,404.31856,353.573,1.143522158083338,0.0
26,-497.27754564732,-865.2102745339921,-1106.8073786846219,-1471.0817894844527,-1964.8594766044785,-2611.7463664234797,-3056.943585258741,-3842.381092488355,-5307.3745939127875,01K,QE1,Y62,2023-04-01,422.74199000000004,355.6400000000001,1.1886795354853221,0.0
27,-821.53614349913,-1091.8400655374548,-1402.675176025202,-1688.6029141060426,-2172.0664183460312,-2905.744819755816,-3477.4419454937142,-4246.176665111435,-5614.248773714411,01K,QE1,Y62,2022-08-01,313.1898699999999,354.21999999999997,0.8841676641635141,0.0
28,-1028.902527711498,-1419.137576452278,-1860.030983393698,-2526.8067894417454,-3141.9142758127355,-4057.4635115765245,-4732.390032800937,-5354.345013343718,-7275.008881963142,01K,QE1,Y62,2021-03-01,328.65688,351.49100000000004,0.9350364020700387,0.0
29,-1155.459534309634,-2245.1489403696714,-2777.129942218333,-3196.098426852703,-4022.3059655680336,-4804.986958905748,-5722.280219701087,-6572.036492632915,-8294.491089539724,01K,QE1,Y62,2019-09-01,416.87003999999996,348.37499999999994,1.1966129601722282,0.0
30,-1135.903012424914,-1464.2578924377622,-2051.7296324041454,-2621.759961281389,-3265.93831465104,-3929.336354011121,-4699.484327392584,-5599.123859555663,-6929.497547584889,01K,QE1,Y62,2020-10-01,265.55240999999995,351.4339999999999,0.755625266764172,0.0
31,-714.4894217771398,-1016.8425935571802,-1336.0328119581216,-1708.3066672169307,-2235.8603115743717,-2928.9171387011816,-3394.407228894032,-4305.62681461881,-5932.427164928402,01K,QE1,Y62,2023-05-01,333.00466,355.547,0.9365981431428193,0.0
32,-1065.5507809191288,-1335.745638325109,-1806.2455397763392,-2158.4440803091497,-3036.8174930315386,-3561.613468915199,-4359.89254468089,-5160.936505458976,-6721.967278883447,01K,QE1,Y62,2021-05-01,277.54188999999997,351.367,0.7898917371295539,0.0
33,-1014.4428600819487,-1316.733836317907,-1884.6279974065656,-2384.9930049625505,-3185.8000731441557,-4024.651039605007,-4633.274350510851,-5472.231895039621,-7442.933901024098,01K,QE1,Y62,2021-04-01,414.9452400000001,351.442,1.1806933718792862,0.0
34,-942.192767003389,-1340.5576489810244,-1819.4560694648274,-2438.4394654609077,-2763.8183777405347,-3538.7173553380117,-4075.898407900696,-4860.799398015109,-6100.305689123721,01K,QE1,Y62,2020-08-01,309.22189000000003,350.3359999999999,0.8826437762605045,0.0
35,-940.2015084735871,-1672.1031620073522,-2147.3855373575293,-2727.7612553513227,-3219.28421035793,-3984.568343109025,-4654.25365640535,-5443.495356898606,-7009.395896280094,01K,QE1,Y62,2020-07-01,393.2178399999999,350.71100000000007,1.121201901280541,0.0
36,-1005.8561419650293,-1432.7324959795433,-1957.7420652020703,-2584.8175984728227,-3119.6882205031634,-3804.4235153327077,-4384.9240424846275,-5347.423138213761,-7069.129068962076,01K,QE1,Y62,2021-01-01,311.00667000000004,351.9189999999999,0.8837450379206582,0.0
37,-909.7616486957179,-1225.3757280307632,-1688.3107597265644,-2016.2063131463788,-2723.95259093545,-3373.495281126086,-3897.6431408183385,-4699.017807121971,-6153.309652050752,01K,QE1,Y62,2021-08-01,225.3474099999999,351.10699999999997,0.6418197586490726,0.0
38,-724.9318632321226,-1047.5449703781658,-1265.6174429814812,-1702.9164598574625,-2198.637336750665,-2863.5897851171494,-3425.4340536614122,-4279.083670573364,-5488.501476358093,01K,QE1,Y62,2022-07-01,424.93622000000005,354.47,1.1987931841904815,0.0
