month,ratio_quantity.97R,ratio_quantity.99A,ratio_quantity.99C,ratio_quantity.99E,ratio_quantity.99F,ratio_quantity.99G,ratio_quantity.A3A8R,ratio_quantity.B2M3M,ratio_quantity.D2P2L,ratio_quantity.D4U1Y,ratio_quantity.D9Y0V,ratio_quantity.M1J4Y,ratio_quantity.M2L0M,ratio_quantity.W2U3Z,ratio_quantity.X2C4Y
1485907200,337.4461075691409,515.5116040128611,499.5376891902983,293.6253825526624,319.9540111493599,306.2566621493499,178.29561653370328,247.28103713003773,323.87202087262654,186.78239500802746,313.1894036105693,220.48959253039516,318.73835450304637,163.7060082608197,303.45305244159573
1488326400,392.1722962541325,623.5530548165655,569.2734103477474,347.7389121567785,357.5528932016614,354.7153882184335,208.97752411590585,282.5038499517216,368.34348146409087,214.63152867680748,360.16443472855894,258.4731959957781,380.44112206851014,189.81589544665152,351.8465129102202
1491004800,362.02305664116903,565.8177346901975,515.9510328475717,300.0231884197755,317.75598007204496,342.2760780065518,178.6856047000135,261.8908952271145,330.62047851118626,192.92985505653215,328.5740175024027,230.75208980590503,336.30705591447366,167.17996861879837,321.15351705275276
1493596800,389.4784878735361,618.4444537861334,577.5152488321155,337.35739883095056,346.0556473182722,350.82578612881065,199.92169717561066,278.0494710426285,367.06613891477025,216.5240809655254,358.11269413678207,244.26514688888744,371.67891068922177,185.5732405056828,349.33675262729173
1496275200,393.6295974837838,621.8134372804739,588.0276606428001,329.5367128620975,348.0263494384423,355.5448211566108,200.74755274270163,286.30937783554464,366.20582780210844,216.34384296440834,365.3258727801541,257.200753065111,364.789727215272,183.95611079535698,364.7668874882605
1498867200,382.7932338586553,603.3457203708514,554.9921257119786,336.156146620302,351.23858697711177,354.4426678037168,199.76342798442363,273.75152143364375,353.31347417677404,218.49215644345261,362.23983964067037,244.3867218558533,356.33186102013553,180.86752734049998,349.01650315717177
1501545600,393.5016614987409,631.4052902372853,586.3127774881585,326.883489837728,336.65567383815005,341.48113434185285,194.6236550804906,280.55764755025706,369.8431460480733,216.7030280136554,359.70713647383997,253.33407965909717,377.1529523359976,182.1966421955021,360.58181259372316
1504224000,387.18401614027556,611.7964488222544,582.7191781065392,330.99748134011094,351.6165963994589,355.9467440061597,198.33766172126394,281.96369895855815,359.8693359305541,217.70035801827646,359.11934313743734,250.19190492956062,364.40212195713514,178.3860663012289,350.705580824325
1506816000,393.9834121863284,627.3834206923143,568.2245346885177,347.2162685619118,369.553160613788,361.3457925477563,202.63217472880746,283.03267164104614,369.2694284321054,218.12034396678857,368.9489631383277,257.84123885687694,371.50724567204827,186.68825044406802,351.9881819031078
1509494400,397.90465552393323,617.1306406657826,583.3063501999492,350.2170742108956,365.0013259225985,348.1964879816085,204.73192486758,283.29624689262107,371.11545686151743,221.73550370871075,364.2905168699929,259.2010121838671,376.88684271578563,184.80527603048517,364.70523601961
1512086400,408.0748704129719,619.2279421830232,587.4436261221475,352.3570772633386,375.476992751009,381.29878894480356,202.9873650324968,294.2336081994134,366.260020786961,222.2608006932902,374.65369347747236,258.6274826427653,389.7813671878949,182.73433420711936,360.00529854108976
1514764800,394.37153810050074,647.8547085213039,610.643702072489,348.8725632354433,355.39313367825457,370.2060393992946,214.4350935867781,292.65106286709994,374.39606337807703,227.1269543560613,364.37876574785776,267.5387718511878,381.8147389367281,187.2343534297849,374.31957184236734
1517443200,366.595460726469,582.7418852521166,536.0528241637331,326.5832200067676,333.4633314109957,343.678199581265,192.2031980995837,269.395549848709,343.51646663252694,201.82457650716458,332.35488659123,240.06277279061706,345.39590884994095,168.83045426696611,335.330544603962
1519862400,406.6846797924607,650.1241723063108,605.1301637493171,361.00529252419983,383.0399398376651,374.54262912560387,208.90310486225982,290.39049566165755,372.0865222056961,222.9207974879499,367.44284518427,267.13654828143933,392.97328535293417,183.4094046441011,370.40812249479643
1522540800,394.2524582463057,621.4681506275308,565.561581676531,346.63507932295994,342.71571864606557,362.79016413772325,204.85556901693332,281.37035316489835,364.08952598753444,219.47749507432138,361.1028512408205,256.97435475237046,373.62001462179796,179.7218761977004,369.843710661957
1525132800,409.9567640026809,658.992037837045,618.3059984467085,373.74443919013584,392.84938263606193,395.89431527842714,211.5670352175802,305.758793337106,387.25510155770957,228.82864423745076,376.93878072155223,271.29844960600235,388.3098719793534,187.61968386227738,372.3869242646784
1527811200,408.58088352469304,646.1233470449947,583.1464066795261,347.9443640871168,366.240104623676,373.73306179070556,211.4302390973455,289.31772099344397,380.8633135815598,223.38786536973743,366.60826126185566,265.9368950200306,380.12858986369605,183.45789253159,373.6931748151126
1530403200,411.2208836882307,657.074925655963,588.5311160696856,354.8069337485697,370.2598768726836,373.5922137106501,212.01398095684985,297.5250623314618,387.11586063402257,232.0427939673776,377.84886764385993,266.7692258363898,403.45744265135716,189.25582177300862,381.92263248889685
1533081600,411.3965641876855,668.5514309233569,608.3282682315803,358.42814951916,380.07649625599316,405.1480033296479,217.13938250237837,307.85102915340093,403.0354760562013,233.27600606218758,373.81597197475975,276.2937456972344,407.51697878730477,184.0749956258316,387.3510123340931
1535760000,400.7970950358547,619.1944049063169,552.4196985900326,343.0476256181388,357.8196047882982,368.4826834434887,204.141152379096,285.4697033865072,372.8407565403032,217.2331232701677,362.30956746060264,261.2391607444873,367.6511908476478,180.702698630641,365.33575972416713
1538352000,431.8759569118813,680.5846827810433,592.549799024418,370.24581816567326,388.25044923468573,388.3608804464135,227.91150215594584,311.4237683238444,413.86103950597936,239.6018048176128,393.12653470365683,281.96235069274366,410.4564327538073,196.50918041981177,388.316299070731
1541030400,426.21158312917635,656.440573053287,583.9770548697779,366.9258366571428,378.6358163911602,389.4676313160549,218.22016045286287,301.92763007514816,403.3858986015598,230.9867163315625,382.179730134088,278.3058575286286,388.21757385364856,191.40282754870063,382.61276262463826
1543622400,423.7106991915012,656.516041579966,583.3125852828169,379.32870593108163,387.08007693356586,407.61575828902323,217.4775048279871,302.97620999679026,398.2122508913652,240.156383469698,388.7425231972256,277.296728344039,414.4426224851524,187.98343571009534,384.0227885376714
1546300800,441.91410329015446,679.8956966911629,583.6463518767487,375.7101885514452,395.5684854661107,408.7354002485666,226.63618107109033,313.8225039053074,422.68638645007957,239.35498153714374,386.7714948252886,289.60265357292576,406.04359509374456,198.50366422931302,403.9642434223923
1548979200,362.4941498727456,556.6232648041849,494.2562872053077,338.6246914107075,360.3036434705084,378.6119980170896,180.63268022223784,273.1355425469501,353.6712202320588,209.2099296885,344.28259710470024,254.62667513029956,362.29686667384254,167.11324074929271,342.19365127198677
1551398400,414.80986833886703,601.9933442626859,515.0989506388457,365.3832757566711,375.04968062031077,383.91070616371024,196.26008516150003,301.3412419039917,379.56147296707604,218.87296854116838,371.615649936523,274.7852469704731,380.43940877976405,182.2215372110815,373.5031346924537
1554076800,406.4615254599595,671.1729859156377,524.5237821818482,342.04870395951957,353.1345934888574,376.1246088814272,197.71048782886655,304.3678430336846,386.79342275297245,233.2537610532843,361.1447241843587,255.6660482943557,380.2232675035993,171.52164646118754,347.86974303545793
1556668800,419.95649519415355,687.21073568754,542.4813227762478,354.7666786139707,385.68702141695576,409.5156995906496,210.53773442193392,316.38336810451705,412.5775914162391,239.6603742688288,378.43528087449215,282.0432560066777,402.3899594864841,185.38001365447795,384.1680987427723
1559347200,399.72975820261524,630.8727227126618,502.3930420628956,325.8086493264275,353.94090820735954,378.6049410704735,191.1187056722208,298.4416881906291,376.14911734726076,219.74189479398686,359.632908943147,261.12089479728087,373.3489006648007,172.88917846031265,349.2418938536462
1561939200,395.27311907158384,674.289778844083,505.295703828328,344.5477231297452,390.75036494255954,396.43048096242853,208.49283312080956,304.0986765654764,380.9013462636666,222.26231842512857,355.18047514710076,263.79359276410213,390.5619073814739,187.10073434057168,375.05466921007127
1564617600,434.43954036183027,701.2293902971018,567.0550762885603,353.1308268810568,385.6760619487789,402.69537899928036,201.65959738321735,333.60992603501967,425.15544937266935,245.3175995852453,400.77250492575274,285.25819380308917,414.78022422015374,175.020888943708,379.0893637009383
1567296000,394.1510973863443,649.1762789350678,493.1119544306615,353.2846776902048,373.5048155094695,371.7568295511771,198.15318934832212,309.66903570013096,391.88036467585846,223.47047163915948,367.24783671157354,265.2552538252926,383.68405321467384,172.98895568627734,365.82210150408406
1569888000,433.2120214755902,710.3745650572951,526.4996729298717,368.5836999790487,391.11705735586327,407.15605985049086,210.17062662220806,326.01724875441124,414.54724209178045,244.51948762612503,394.45306323763236,279.99611280380054,417.7355578716844,184.59326659874282,389.14153820460956
1572566400,414.3330670871098,656.2587623220153,498.3921623458238,362.1880288207686,383.0398819022347,391.3105765881275,202.1303403452606,311.0175506296159,396.4120755772873,225.3594567526019,376.83315524278,271.2240089865954,387.77119809283477,176.505734614629,369.64134732479454
1575158400,420.8994633460985,692.248648572056,515.3172292285797,368.72334257822905,389.169587812174,386.73967111705804,205.55220742332972,327.8142364302333,412.9759629146562,240.7603415528926,384.21156154918407,268.8433865106558,408.26710416066527,177.58361274569387,388.3803430013098
1577836800,421.68615697444915,696.0955447126838,545.7716523568303,367.2801320026536,399.4801246266757,421.48504369169837,211.0805630736506,330.61989837802815,423.5308594245801,238.88523838355061,390.39749643975784,278.1650613270557,409.02835551174655,183.12088815789443,399.7598391239687
1580515200,394.54935773826776,631.4159721199269,474.5548721673911,329.4671021263303,361.6714682768046,382.08747809157416,195.36595829552166,298.54191960746516,379.2676052314517,217.5678588519235,361.69218666937115,261.9413992344545,384.31222471552974,167.52402693224116,351.7211209417505
