name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
00L,1,20.0,20.0,20.0,20.0,20.0,-3.33343000754269,-0.00578991249833023,0.523809523809524,579.064066438408,439.060006121615,140.00406031679302,0.24177646038011302
00N,0,,,,,,,,,,,,
00P,0,,,,,,,,,,,,
00Q,3,2.0,2.0,2.0,2.0,2.0,4.01433261946976,0.0093612428122921,0.514542251989658,424.710709920963,549.538790925294,-124.828081004331,-0.29391319335356897
00R,1,2.0,2.0,2.0,2.0,2.0,3.63500432366772,0.0062434393205745295,0.516666666666667,578.57684030642,796.677099726483,-218.10025942006303,-0.37695988540528996
00T,0,,,,,,,,,,,,
00V,0,,,,,,,,,,,,
00X,1,2.0,2.0,2.0,2.0,2.0,1.9954434239691397,0.00525184770542252,0.516666666666667,377.955296942865,497.681902381013,-119.726605438149,-0.31677451382894
00Y,0,,,,,,,,,,,,
01A,1,2.0,2.0,2.0,2.0,2.0,1.1056811925544399,0.00222231800105229,0.516666666666667,496.42941145885004,562.770283012116,-66.34087155326611,-0.13363606188906302
01D,0,,,,,,,,,,,,
01E,0,,,,,,,,,,,,
01F,0,,,,,,,,,,,,
01G,0,,,,,,,,,,,,
01H,3,2.0,2.0,2.0,2.0,2.0,3.9282286241438595,0.0103082714701678,0.538113656717666,377.14716655847,479.347138723214,-102.199972164744,-0.270981678312303
01J,1,2.0,2.0,2.0,2.0,2.0,2.63539900154651,0.0035347800875015,0.516666666666667,742.9269659288569,901.050906021648,-158.123940092791,-0.212839144821044
01K,2,2.0,2.0,2.0,2.0,2.0,3.55422065136715,0.00877147979424335,0.5221119316809479,401.64772186462096,483.336427347929,-81.68870548330742,-0.203383963200571
01T,1,2.0,2.0,2.0,2.0,2.0,3.3681179172681803,0.00551562692452936,0.516666666666667,607.281942965081,809.369018001171,-202.08707503608997,-0.33277306756297
01V,1,2.0,2.0,2.0,2.0,2.0,1.5026593748089498,0.0029095227805382303,0.516666666666667,514.959828858734,605.119391347271,-90.1595624885371,-0.17508076831614403
01W,0,,,,,,,,,,,,
01X,1,2.0,2.0,2.0,2.0,2.0,3.0889063065702405,0.0045113744641462,0.516666666666667,681.6040472753331,866.938425669547,-185.33437839421399,-0.27190915185300896
01Y,0,,,,,,,,,,,,
02A,0,,,,,,,,,,,,
02E,1,2.0,2.0,2.0,2.0,2.0,1.5614221955504,0.0034969976199007396,0.516666666666667,444.942226152577,538.6275578856009,-93.68533173302392,-0.21055617162507298
02G,1,2.0,2.0,2.0,2.0,2.0,1.9654085030409099,0.0036648870554336797,0.516666666666667,534.315375410049,652.2398855925039,-117.92451018245501,-0.22070207149093501
02H,0,,,,,,,,,,,,
02M,1,2.0,2.0,2.0,2.0,2.0,2.0397757182476397,0.0037133388938267796,0.516666666666667,547.270636439031,669.65717953389,-122.386543094858,-0.223630750392896
